# Target Sample Rate: 479 Hz
time,gFx,gFy,gFz,TgF
7.085066,-0.0134,0.9278,0.1134,0.93
7.087341,-0.0071,0.9253,0.1115,0.93
7.089042,-0.0022,0.9243,0.1115,0.93
7.093873,0.0051,0.9249,0.1139,0.93
7.093959,0.0095,0.9249,0.1207,0.93
7.095074,0.0193,0.9249,0.1251,0.93
7.097328,0.0256,0.9298,0.1309,0.94
7.099265,0.0324,0.9328,0.1343,0.94
7.105926,0.0383,0.9372,0.1372,0.95
7.109502,0.0621,0.9494,0.1376,0.96
7.117902,0.0665,0.9509,0.1365,0.96
7.121907,0.0734,0.9538,0.1405,0.97
7.130344,0.0729,0.9533,0.1414,0.97
7.142496,0.0636,0.9485,0.1356,0.96
7.144878,0.0612,0.9406,0.1224,0.95
7.146978,0.0587,0.9406,0.1201,0.95
7.148851,0.0563,0.9426,0.1210,0.95
7.150895,0.0559,0.9421,0.1220,0.95
7.153045,0.0534,0.9397,0.1259,0.95
7.155108,0.0534,0.9392,0.1254,0.95
7.160535,0.0519,0.9386,0.1245,0.95
7.160627,0.0510,0.9377,0.1206,0.95
7.161458,0.0490,0.9362,0.1162,0.94
7.163815,0.0461,0.9347,0.1089,0.94
7.165502,0.0441,0.9323,0.1035,0.94
7.172721,0.0407,0.9303,0.0996,0.94
7.175705,0.0276,0.9166,0.0807,0.92
7.177788,0.0247,0.9098,0.0778,0.91
7.184986,0.0227,0.9024,0.0778,0.91
7.188177,0.0184,0.8932,0.0759,0.90
7.197516,0.0198,0.8941,0.0745,0.90
7.209556,0.0349,0.9005,0.0661,0.90
7.213235,0.0364,0.8922,0.0827,0.90
7.215295,0.0403,0.8888,0.0832,0.89
7.217351,0.0452,0.8874,0.0856,0.89
7.219887,0.0520,0.8864,0.0886,0.89
7.221558,0.0584,0.8864,0.0910,0.89
7.226704,0.0608,0.8889,0.0958,0.90
7.229734,0.0662,0.8933,0.1051,0.90
7.231909,0.0701,0.8943,0.1070,0.90
7.239087,0.0740,0.8928,0.1060,0.90
7.242609,0.0847,0.8899,0.1085,0.90
7.244223,0.0857,0.8880,0.1099,0.90
7.251334,0.0872,0.8855,0.1119,0.90
7.254620,0.0891,0.8758,0.1192,0.89
7.263475,0.0911,0.8802,0.1134,0.89
7.267097,0.0949,0.8958,0.0992,0.91
7.275975,0.0959,0.8987,0.0924,0.91
7.288017,0.0920,0.8953,0.0651,0.90
7.291866,0.0876,0.8904,0.0660,0.90
7.293997,0.0891,0.8919,0.0656,0.90
7.296147,0.0905,0.8933,0.0641,0.90
7.298678,0.0900,0.8972,0.0621,0.90
7.300164,0.0915,0.8977,0.0597,0.90
7.303455,0.0905,0.8987,0.0596,0.91
7.304232,0.0895,0.8987,0.0626,0.91
7.306344,0.0905,0.9002,0.0675,0.91
7.308808,0.0910,0.8992,0.0694,0.91
7.310694,0.0925,0.9016,0.0733,0.91
7.316055,0.0944,0.9002,0.0811,0.91
7.318982,0.1018,0.9012,0.0947,0.91
7.321392,0.1047,0.9021,0.0972,0.91
7.328925,0.1076,0.9012,0.1025,0.91
7.331557,0.1188,0.9120,0.1141,0.93
7.333287,0.1212,0.9124,0.1185,0.93
7.341310,0.1222,0.9139,0.1254,0.93
7.343521,0.1207,0.9154,0.1405,0.93
7.354077,0.1203,0.9168,0.1449,0.94
7.366290,0.0978,0.9202,0.1444,0.94
7.378567,0.0866,0.9353,0.1429,0.95
7.380638,0.0827,0.9519,0.1580,0.97
7.384868,0.0792,0.9641,0.1648,0.98
7.388140,0.0792,0.9676,0.1638,0.98
7.388896,0.0782,0.9725,0.1628,0.99
7.394554,0.0782,0.9739,0.1618,0.99
7.397495,0.0758,0.9841,0.1622,1.00
7.399477,0.0748,0.9851,0.1618,1.00
7.406923,0.0723,0.9890,0.1627,1.00
7.409614,0.0484,1.0041,0.1784,1.02
7.411610,0.0391,1.0080,0.1784,1.02
7.419299,0.0323,1.0090,0.1832,1.03
7.422025,0.0074,1.0143,0.1711,1.03
7.431690,-0.0023,1.0054,0.1833,1.02
7.444023,-0.0511,1.0166,0.2053,1.04
7.447238,-0.0613,1.0170,0.2073,1.04
7.449217,-0.0589,1.0199,0.2024,1.04
7.451312,-0.0545,1.0234,0.2009,1.04
7.454703,-0.0486,1.0293,0.1945,1.05
7.455518,-0.0394,1.0390,0.1867,1.06
7.459393,-0.0327,1.0483,0.1759,1.06
7.459654,-0.0239,1.0582,0.1656,1.07
7.461614,-0.0127,1.0679,0.1534,1.08
7.463626,-0.0020,1.0767,0.1411,1.09
7.465621,0.0092,1.0856,0.1294,1.09
7.471848,0.0238,1.0909,0.1220,1.10
7.474051,0.0671,1.1179,0.0935,1.12
7.476379,0.0803,1.1302,0.0856,1.14
7.478466,0.0914,1.1448,0.0797,1.15
7.484803,0.1007,1.1609,0.0704,1.17
7.488385,0.1167,1.2035,0.0395,1.21
7.497508,0.1118,1.2123,0.0317,1.22
7.509870,0.0606,1.2136,0.0045,1.22
7.522120,-0.0165,1.2007,0.0198,1.20
7.525698,-0.0720,1.1923,0.0716,1.20
7.527833,-0.0832,1.1913,0.0795,1.20
7.529924,-0.0969,1.1864,0.0892,1.19
7.532298,-0.1071,1.1829,0.0991,1.19
7.534205,-0.1144,1.1746,0.1083,1.19
7.539050,-0.1207,1.1653,0.1201,1.18
7.542561,-0.1353,1.1443,0.1563,1.16
7.544417,-0.1376,1.1365,0.1680,1.16
7.551704,-0.1357,1.1316,0.1676,1.15
7.554886,-0.1390,1.0881,0.2345,1.12
7.564195,-0.1326,1.0857,0.2423,1.12
7.567348,-0.1130,1.0638,0.2901,1.11
7.576627,-0.1091,1.0555,0.2897,1.10
7.589547,-0.0891,1.0257,0.2839,1.07
7.591963,-0.0471,0.9785,0.2815,1.02
7.594054,-0.0417,0.9717,0.2787,1.01
7.596193,-0.0368,0.9653,0.2767,1.00
7.598573,-0.0329,0.9599,0.2743,1.00
7.600352,-0.0300,0.9546,0.2694,0.99
7.605728,-0.0280,0.9488,0.2611,0.98
7.605836,-0.0261,0.9414,0.2505,0.97
7.606685,-0.0265,0.9356,0.2402,0.97
7.608633,-0.0265,0.9278,0.2300,0.96
7.610778,-0.0245,0.9214,0.2154,0.95
7.618663,-0.0216,0.9141,0.2047,0.94
7.621330,-0.0050,0.8999,0.1599,0.91
7.623076,-0.0007,0.9014,0.1467,0.91
7.631000,0.0052,0.9049,0.1345,0.91
7.633767,0.0276,0.9122,0.0744,0.92
7.643497,0.0305,0.9156,0.0602,0.92
7.655836,0.0427,0.9211,0.0222,0.92
7.668852,0.0460,0.9391,-0.0018,0.94
7.681237,0.0289,0.9449,0.0070,0.95
7.693799,0.0079,0.9517,0.0280,0.95
7.706070,-0.0374,0.9594,0.0670,0.96
7.718532,-0.0725,0.9564,0.0891,0.96
7.731611,-0.0988,0.9637,0.1101,0.97
7.744543,-0.1129,0.9583,0.0965,0.97
7.757104,-0.1242,0.9499,0.0770,0.96
7.769610,-0.1300,0.9416,0.0664,0.95
7.782517,-0.1407,0.9236,0.0499,0.94
7.795007,-0.1412,0.9123,0.0436,0.92
7.807636,-0.1236,0.9070,0.0367,0.92
7.820087,-0.0894,0.8944,0.0469,0.90
7.832502,-0.0494,0.8886,0.0629,0.89
7.845072,-0.0124,0.8863,0.0814,0.89
7.857459,0.0164,0.8819,0.0941,0.89
7.860822,0.0242,0.8785,0.1038,0.88
7.863013,0.0252,0.8795,0.1013,0.89
7.868269,0.0257,0.8785,0.1008,0.88
7.872886,0.0277,0.8761,0.1004,0.88
7.872948,0.0272,0.8761,0.1043,0.88
7.875325,0.0262,0.8741,0.1053,0.88
7.877533,0.0257,0.8751,0.1058,0.88
7.885732,0.0262,0.8741,0.1068,0.88
7.889748,0.0267,0.8795,0.1082,0.89
7.897967,0.0267,0.8819,0.1101,0.89
7.900291,0.0198,0.8961,0.1179,0.90
7.910494,0.0174,0.9015,0.1154,0.91
7.922892,-0.0080,0.9146,0.1145,0.92
7.935524,-0.0212,0.9258,0.1042,0.93
7.948576,-0.0320,0.9526,0.1041,0.96
7.961039,-0.0360,0.9824,0.0957,0.99
7.974057,-0.0570,0.9926,0.0909,1.00
7.986697,-0.0687,1.0053,0.0816,1.01
7.999242,-0.0814,1.0233,0.1010,1.03
8.011981,-0.0853,1.0340,0.0859,1.04
8.024395,-0.0805,1.0438,0.0396,1.05
8.037436,-0.0498,1.0634,0.0219,1.06
8.049724,-0.0163,1.1001,-0.0189,1.10
8.062739,0.0163,1.1329,0.0044,1.13
8.075422,0.0275,1.1793,0.0471,1.18
8.088248,0.0260,1.1965,0.1124,1.20
8.100899,-0.0135,1.2120,0.1841,1.23
8.113703,-0.0880,1.1810,0.2248,1.21
8.126752,-0.1210,1.1321,0.2572,1.17
8.139220,-0.1156,1.0794,0.2779,1.12
8.151776,-0.0706,1.0185,0.3258,1.07
8.164886,-0.0125,1.0039,0.3418,1.06
8.178192,0.0427,0.9743,0.3609,1.04
8.190856,0.0642,0.9489,0.3053,1.00
8.203795,0.0583,0.9470,0.2600,0.98
8.216216,0.0403,0.9308,0.2289,0.96
8.229248,0.0183,0.9381,0.1831,0.96
8.241742,-0.0046,0.9331,0.1983,0.95
8.254276,-0.0393,0.9551,0.1461,0.97
8.256312,-0.0735,0.9706,0.1446,0.98
8.266769,-0.0778,0.9696,0.1452,0.98
8.279250,-0.1076,0.9788,0.1403,0.99
8.291771,-0.1232,0.9939,0.1300,1.01
8.304107,-0.1374,1.0095,0.1349,1.03
8.317048,-0.1287,1.0139,0.1383,1.03
8.329958,-0.1106,1.0013,0.1554,1.02
8.342882,-0.0905,0.9764,0.2124,1.00
8.355408,-0.0583,0.9696,0.2465,1.00
8.367790,-0.0299,0.9267,0.2944,0.97
8.380814,-0.0139,0.9385,0.2992,0.99
8.393800,-0.0094,0.9268,0.2958,0.97
8.406391,-0.0172,0.9156,0.2700,0.95
8.418635,-0.0401,0.9033,0.2443,0.94
8.431638,-0.0553,0.9193,0.1897,0.94
8.434190,-0.0778,0.9291,0.1653,0.95
8.444231,-0.0753,0.9320,0.1594,0.95
8.456889,-0.0715,0.9564,0.1301,0.97
8.470183,-0.0559,0.9609,0.0808,0.97
8.482494,-0.0570,1.0043,0.0884,1.01
8.495037,-0.0524,0.9276,0.1321,0.94
8.508273,-0.0632,0.9374,0.1579,0.95
8.521053,-0.0725,0.9623,0.1983,0.99
8.533569,-0.0861,0.9740,0.2217,1.00
8.546590,-0.0989,1.0032,0.2143,1.03
8.559315,-0.0970,1.0159,0.1626,1.03
8.572496,-0.1014,1.0144,0.1109,1.03
8.584952,-0.0590,1.0092,0.0377,1.01
8.597555,-0.0346,1.0029,0.0167,1.00
8.610259,-0.0019,0.9893,0.0035,0.99
8.622808,-0.0028,0.9595,0.0407,0.96
8.635401,-0.0369,0.9433,0.0871,0.95
8.647993,-0.0856,0.9310,0.1633,0.95
8.661057,-0.0866,0.9681,0.2295,1.00
8.673727,-0.0671,0.9858,0.2777,1.03
8.686996,-0.1785,1.0768,0.2254,1.11
8.699673,-0.0645,1.1225,0.2840,1.16
8.712139,-0.1259,1.0770,0.2307,1.11
8.724986,-0.1224,1.0530,0.1976,1.08
8.737490,-0.1476,0.9894,0.1638,1.01
8.750528,-0.2895,0.9510,0.1549,1.01
8.763243,-0.2710,1.0014,0.3083,1.08
8.776090,-0.2855,0.9247,0.2009,0.99
8.788880,-0.2801,0.9452,0.2271,1.01
8.801537,-0.2930,1.0003,0.0977,1.05
8.814615,-0.2680,0.9657,0.1617,1.02
8.816866,-0.2071,0.9693,0.1586,1.00
8.818889,-0.2027,0.9595,0.1645,0.99
8.820994,-0.1934,0.9479,0.1674,0.98
8.823009,-0.1807,0.9410,0.1816,0.98
8.829399,-0.1680,0.9347,0.1981,0.97
8.833481,-0.1196,0.9368,0.2785,0.98
8.835420,-0.1123,0.9363,0.2921,0.99
8.842364,-0.1079,0.9329,0.2999,0.99
8.845805,-0.1006,0.9217,0.2956,0.97
8.855401,-0.0967,0.9207,0.2873,0.97
8.868244,-0.0947,0.9110,0.2790,0.96
8.871807,-0.0689,0.9169,0.2550,0.95
8.881255,-0.0660,0.9189,0.2423,0.95
8.894102,-0.0801,0.9076,0.2205,0.94
8.897585,-0.1094,0.9104,0.2220,0.94
8.899871,-0.1085,0.9226,0.2088,0.95
8.901738,-0.1036,0.9295,0.1931,0.95
8.906938,-0.1007,0.9334,0.1829,0.96
8.909982,-0.0856,0.9207,0.1839,0.94
8.912104,-0.0743,0.9222,0.1829,0.94
8.919811,-0.0534,0.9379,0.1579,0.95
8.922411,-0.0582,0.9208,0.1585,0.94
8.924556,-0.0446,0.9081,0.1492,0.92
8.932796,-0.0372,0.9013,0.1424,0.91
8.945973,-0.0242,0.9165,0.1038,0.92
8.949354,-0.0067,0.9458,0.1076,0.95
8.951382,-0.0047,0.9507,0.1104,0.96
8.953446,-0.0003,0.9522,0.1119,0.96
8.955610,0.0035,0.9561,0.1099,0.96
8.957755,0.0026,0.9546,0.1094,0.96
8.962786,0.0045,0.9532,0.1119,0.96
8.966009,0.0051,0.9488,0.1300,0.96
8.967983,0.0065,0.9434,0.1378,0.95
8.976140,0.0085,0.9434,0.1470,0.95
8.978236,0.0148,0.9361,0.1846,0.95
8.980331,0.0139,0.9356,0.1919,0.96
8.989403,0.0139,0.9352,0.2016,0.96
8.992989,0.0071,0.9370,0.2334,0.97
8.994886,0.0071,0.9400,0.2334,0.97
8.996916,0.0066,0.9439,0.2328,0.97
8.999066,0.0061,0.9497,0.2289,0.98
9.001181,0.0031,0.9546,0.2255,0.98
9.003315,-0.0003,0.9571,0.2230,0.98
9.007428,-0.0037,0.9600,0.2162,0.98
9.007747,-0.0101,0.9624,0.2118,0.99
9.009696,-0.0125,0.9639,0.2069,0.99
9.012051,-0.0203,0.9619,0.2011,0.98
9.013691,-0.0251,0.9624,0.1953,0.98
9.020478,-0.0325,0.9624,0.1875,0.98
9.024195,-0.0520,0.9613,0.1607,0.98
9.033333,-0.0535,0.9638,0.1558,0.98
9.046175,-0.0544,0.9628,0.1456,0.98
9.059025,-0.0374,0.9922,0.2079,1.01
9.061302,-0.0632,1.0048,0.2781,1.04
9.063296,-0.0701,1.0068,0.2888,1.05
9.065607,-0.0764,1.0057,0.2976,1.05
9.067757,-0.0837,1.0047,0.3059,1.05
9.069543,-0.0925,1.0043,0.3138,1.06
9.073686,-0.0959,1.0052,0.3211,1.06
9.073823,-0.0998,1.0043,0.3264,1.06
9.075978,-0.1027,1.0037,0.3318,1.06
9.078436,-0.1062,1.0047,0.3362,1.06
9.079926,-0.1057,1.0091,0.3387,1.07
9.090731,-0.1071,1.0135,0.3396,1.07
9.103689,-0.1155,1.0335,0.3269,1.09
9.116514,-0.1013,1.0403,0.3108,1.09
9.129811,-0.0931,1.0336,0.2737,1.07
9.143498,-0.0774,1.0116,0.2762,1.05
9.155916,-0.0593,0.9941,0.2854,1.04
9.168824,-0.0544,0.9789,0.3001,1.03
9.181908,-0.0373,0.9492,0.2982,1.00
9.185465,-0.0256,0.9380,0.2895,0.98
9.187474,-0.0246,0.9326,0.2822,0.97
9.189972,-0.0251,0.9287,0.2749,0.97
9.191823,-0.0255,0.9228,0.2720,0.96
9.196312,-0.0270,0.9175,0.2691,0.96
9.196375,-0.0289,0.9160,0.2623,0.95
9.197926,-0.0319,0.9140,0.2579,0.95
9.200013,-0.0367,0.9131,0.2501,0.95
9.202092,-0.0416,0.9140,0.2438,0.95
9.210081,-0.0455,0.9140,0.2404,0.95
9.212794,-0.0543,0.9242,0.2296,0.95
9.214545,-0.0548,0.9286,0.2277,0.96
9.223062,-0.0529,0.9306,0.2315,0.96
9.236452,-0.0466,0.9584,0.2363,0.99
9.239492,-0.0057,0.9810,0.1450,0.99
9.241362,0.0021,0.9893,0.1420,1.00
9.243480,0.0031,0.9883,0.2244,1.01
9.245854,-0.0135,0.9966,0.3019,1.04
9.247541,-0.0350,1.0068,0.3122,1.05
9.252000,-0.0423,1.0097,0.2649,1.04
9.252061,-0.0355,1.0044,0.2054,1.03
9.253772,-0.0262,0.9971,0.1635,1.01
9.256343,-0.0243,0.9946,0.1522,1.01
9.257806,-0.0311,1.0000,0.1601,1.01
9.265147,-0.0463,1.0121,0.1654,1.03
9.268378,-0.1082,1.0418,0.2010,1.07
9.270342,-0.1126,1.0423,0.2191,1.07
9.278477,-0.1156,1.0457,0.2303,1.08
9.280594,-0.1224,1.0599,0.2712,1.10
9.291573,-0.1180,1.0594,0.2873,1.10
