# Target Sample Rate: 479 Hz
time,gFx,gFy,gFz,TgF
1.354183,-0.0386,0.7465,0.6179,0.97
1.357258,-0.0421,0.7592,0.5998,0.97
1.358798,-0.0441,0.7656,0.5895,0.97
1.362899,-0.0465,0.7729,0.5803,0.97
1.362947,-0.0480,0.7802,0.5695,0.97
1.365340,-0.0505,0.7876,0.5578,0.97
1.367024,-0.0519,0.7954,0.5485,0.97
1.368947,-0.0534,0.8007,0.5383,0.97
1.370954,-0.0535,0.8046,0.5251,0.96
1.375092,-0.0535,0.8085,0.5104,0.96
1.375261,-0.0559,0.8124,0.5002,0.96
1.377233,-0.0559,0.8153,0.4909,0.95
1.379377,-0.0579,0.8202,0.4845,0.95
1.381493,-0.0608,0.8256,0.4797,0.96
1.385774,-0.0628,0.8295,0.4762,0.96
1.385843,-0.0638,0.8314,0.4704,0.96
1.387582,-0.0643,0.8334,0.4660,0.96
1.389837,-0.0643,0.8344,0.4611,0.96
1.391723,-0.0662,0.8339,0.4577,0.95
1.396807,-0.0653,0.8344,0.4572,0.95
1.396885,-0.0662,0.8354,0.4582,0.96
1.398063,-0.0687,0.8358,0.4616,0.96
1.400190,-0.0692,0.8363,0.4635,0.96
1.402028,-0.0687,0.8329,0.4626,0.96
1.404180,-0.0677,0.8305,0.4611,0.95
1.408528,-0.0677,0.8285,0.4607,0.95
1.408599,-0.0701,0.8266,0.4621,0.95
1.410420,-0.0730,0.8256,0.4675,0.95
1.412984,-0.0750,0.8236,0.4748,0.95
1.414600,-0.0784,0.8206,0.4817,0.95
1.420219,-0.0779,0.8177,0.4875,0.96
1.422789,-0.0720,0.8085,0.5076,0.96
1.424805,-0.0695,0.8075,0.5173,0.96
1.426892,-0.0685,0.8061,0.5256,0.96
1.430790,-0.0690,0.8080,0.5388,0.97
1.431366,-0.0734,0.8158,0.5499,0.99
1.433158,-0.0729,0.8183,0.5553,0.99
1.435204,-0.0671,0.8139,0.5651,0.99
1.437216,-0.0612,0.8104,0.5748,1.00
1.441735,-0.0583,0.8104,0.5909,1.00
1.441800,-0.0573,0.8109,0.6041,1.01
1.443464,-0.0563,0.8124,0.6152,1.02
1.445974,-0.0524,0.8095,0.6235,1.02
1.448671,-0.0485,0.8100,0.6309,1.03
1.453077,-0.0427,0.8090,0.6411,1.03
1.453162,-0.0363,0.8066,0.6484,1.04
1.454206,-0.0319,0.8076,0.6538,1.04
1.455885,-0.0270,0.8057,0.6552,1.04
1.458001,-0.0236,0.8052,0.6542,1.04
1.460008,-0.0212,0.8062,0.6533,1.04
1.463875,-0.0178,0.8052,0.6494,1.03
1.464383,-0.0178,0.8062,0.6430,1.03
1.466271,-0.0168,0.8086,0.6372,1.03
1.468531,-0.0188,0.8096,0.6288,1.03
1.470430,-0.0173,0.8115,0.6220,1.02
1.475302,-0.0188,0.8115,0.6122,1.02
1.475382,-0.0188,0.8115,0.6054,1.01
1.476996,-0.0222,0.8125,0.5947,1.01
1.478777,-0.0251,0.8130,0.5874,1.00
1.480993,-0.0281,0.8144,0.5786,1.00
1.486693,-0.0310,0.8159,0.5684,0.99
1.486790,-0.0330,0.8144,0.5587,0.99
1.487153,-0.0349,0.8149,0.5513,0.98
1.491246,-0.0398,0.8125,0.5358,0.97
1.493151,-0.0422,0.8086,0.5328,0.97
1.497455,-0.0447,0.8037,0.5280,0.96
1.497820,-0.0452,0.8007,0.5261,0.96
1.499405,-0.0456,0.7939,0.5221,0.95
1.501793,-0.0451,0.7880,0.5212,0.95
1.503574,-0.0446,0.7846,0.5217,0.94
1.508820,-0.0441,0.7797,0.5193,0.94
1.511793,-0.0456,0.7768,0.5305,0.94
1.513965,-0.0494,0.7729,0.5393,0.94
1.515974,-0.0509,0.7685,0.5471,0.94
1.519570,-0.0480,0.7646,0.5540,0.95
1.520346,-0.0455,0.7612,0.5603,0.95
1.522353,-0.0421,0.7592,0.5642,0.95
1.524979,-0.0426,0.7578,0.5710,0.95
1.526483,-0.0387,0.7592,0.5720,0.95
1.531052,-0.0387,0.7607,0.5740,0.95
1.531160,-0.0397,0.7578,0.5715,0.95
1.532773,-0.0392,0.7553,0.5701,0.95
1.543190,-0.0387,0.7548,0.5720,0.95
1.545389,-0.0441,0.7729,0.5925,0.97
1.547354,-0.0426,0.7734,0.5895,0.97
1.549483,-0.0455,0.7768,0.5861,0.97
1.553427,-0.0465,0.7797,0.5847,0.98
1.554982,-0.0494,0.7822,0.5837,0.98
1.556216,-0.0504,0.7866,0.5851,0.98
1.557866,-0.0538,0.7905,0.5831,0.98
1.564932,-0.0578,0.7953,0.5768,0.98
1.567618,-0.0627,0.7929,0.5583,0.97
1.569666,-0.0656,0.7943,0.5544,0.97
1.571824,-0.0759,0.8002,0.5563,0.98
1.575869,-0.0720,0.7968,0.5422,0.97
1.575935,-0.0671,0.7953,0.5251,0.96
1.577920,-0.0642,0.7938,0.5095,0.95
1.580251,-0.0578,0.7875,0.4935,0.93
1.581988,-0.0563,0.7880,0.4813,0.93
1.586495,-0.0646,0.7914,0.4798,0.93
1.586571,-0.0744,0.7928,0.4832,0.93
1.588237,-0.0827,0.7933,0.4838,0.93
1.590518,-0.0651,0.7851,0.4637,0.91
1.592388,-0.0700,0.7924,0.4530,0.92
1.597652,-0.0822,0.7948,0.4603,0.92
1.597732,-0.0891,0.8021,0.4662,0.93
1.598623,-0.0900,0.8099,0.4656,0.94
1.601196,-0.0852,0.8128,0.4627,0.94
1.602815,-0.0779,0.8158,0.4598,0.94
1.604847,-0.0691,0.8207,0.4543,0.94
1.609458,-0.0711,0.8261,0.4646,0.95
1.609582,-0.0725,0.8300,0.4704,0.96
1.611142,-0.0726,0.8368,0.4758,0.97
1.613763,-0.0711,0.8422,0.4801,0.97
1.615142,-0.0657,0.8437,0.4811,0.97
1.620582,-0.0609,0.8471,0.4860,0.98
1.620686,-0.0560,0.8500,0.4932,0.98
1.621408,-0.0535,0.8520,0.5015,0.99
1.623511,-0.0492,0.8525,0.5088,0.99
1.625485,-0.0487,0.8569,0.5200,1.00
1.631946,-0.0468,0.8579,0.5292,1.01
1.634129,-0.0472,0.8608,0.5550,1.03
1.639378,-0.0482,0.8579,0.5721,1.03
1.643462,-0.0477,0.8554,0.5785,1.03
1.646629,-0.0486,0.8442,0.5839,1.03
1.648412,-0.0496,0.8408,0.5854,1.03
1.653121,-0.0501,0.8349,0.5820,1.02
1.653199,-0.0510,0.8315,0.5786,1.01
1.654642,-0.0525,0.8286,0.5757,1.01
1.656604,-0.0559,0.8246,0.5709,1.00
1.658694,-0.0579,0.8212,0.5635,1.00
1.660865,-0.0593,0.8163,0.5568,0.99
1.664642,-0.0583,0.8090,0.5426,0.98
1.664967,-0.0549,0.8061,0.5300,0.97
1.667011,-0.0544,0.8070,0.5129,0.96
1.668896,-0.0739,0.8104,0.5187,0.97
1.671007,-0.0915,0.8138,0.5247,0.97
1.675986,-0.0974,0.8153,0.5237,0.97
1.676071,-0.0881,0.8070,0.5032,0.96
1.677259,-0.0803,0.8084,0.4817,0.94
1.679787,-0.0812,0.8084,0.4827,0.95
1.681446,-0.0886,0.8084,0.4856,0.95
1.686698,-0.0993,0.8089,0.4915,0.95
1.686786,-0.1066,0.8084,0.4954,0.95
1.687673,-0.1022,0.8025,0.4872,0.94
1.689767,-0.0974,0.7987,0.4794,0.94
1.692007,-0.1036,0.7996,0.4857,0.94
1.693883,-0.1110,0.7976,0.4930,0.94
1.697701,-0.1110,0.7986,0.4955,0.95
1.698195,-0.1046,0.7981,0.4901,0.94
1.700579,-0.0974,0.7982,0.4813,0.94
1.703951,-0.0954,0.7992,0.4842,0.94
1.704378,-0.0964,0.8016,0.4838,0.94
1.710434,-0.0964,0.8070,0.4822,0.95
1.712912,-0.0891,0.8236,0.4807,0.96
1.715050,-0.0857,0.8289,0.4866,0.97
1.721634,-0.0823,0.8333,0.4968,0.97
1.725625,-0.0638,0.8568,0.5420,1.02
1.727299,-0.0599,0.8617,0.5546,1.03
1.732815,-0.0579,0.8647,0.5643,1.03
1.735905,-0.0457,0.8672,0.5926,1.05
1.737528,-0.0423,0.8672,0.5980,1.05
1.743351,-0.0403,0.8686,0.6028,1.06
1.746003,-0.0335,0.8579,0.6004,1.05
1.748142,-0.0413,0.8628,0.6053,1.05
1.754557,-0.0462,0.8613,0.6116,1.06
1.758527,-0.0476,0.8422,0.6117,1.04
1.760262,-0.0510,0.8369,0.6079,1.04
1.765582,-0.0618,0.8349,0.6020,1.03
1.768556,-0.0754,0.8231,0.5792,1.01
1.770571,-0.0778,0.8222,0.5680,1.00
1.777446,-0.0812,0.8226,0.5616,1.00
1.781442,-0.0812,0.8035,0.5490,0.98
1.783034,-0.0831,0.8011,0.5496,0.98
1.788157,-0.0861,0.7996,0.5535,0.98
1.791782,-0.0792,0.8016,0.5607,0.98
1.793373,-0.0769,0.8070,0.5602,0.99
1.799243,-0.0754,0.8090,0.5626,0.99
1.801892,-0.0681,0.8300,0.5655,1.01
1.803994,-0.0618,0.8310,0.5606,1.00
1.811074,-0.0598,0.8412,0.5576,1.01
1.814157,-0.0609,0.8832,0.5740,1.06
1.816268,-0.0595,0.8915,0.5823,1.07
1.822411,-0.0585,0.9008,0.5896,1.08
1.833462,-0.0546,0.9341,0.6143,1.12
1.837176,-0.0479,0.9658,0.6147,1.15
1.839008,-0.0465,0.9702,0.6141,1.15
1.844347,-0.0450,0.9731,0.6146,1.15
1.847025,-0.0333,0.9761,0.6160,1.15
1.849043,-0.0323,0.9756,0.6141,1.15
1.854663,-0.0294,0.9756,0.6116,1.15
1.854783,-0.0269,0.9751,0.6107,1.15
1.855477,-0.0274,0.9756,0.6063,1.15
1.857488,-0.0259,0.9742,0.6024,1.15
1.859376,-0.0255,0.9732,0.5995,1.14
1.865249,-0.0240,0.9693,0.5980,1.14
1.867719,-0.0147,0.9620,0.5985,1.13
1.869894,-0.0167,0.9654,0.6053,1.14
1.871854,-0.0167,0.9659,0.6088,1.14
1.877502,-0.0113,0.9634,0.6146,1.14
1.877661,-0.0093,0.9620,0.6204,1.14
1.878247,-0.0064,0.9576,0.6238,1.14
1.880294,-0.0030,0.9537,0.6263,1.14
1.882191,0.0009,0.9493,0.6259,1.14
1.894523,0.0048,0.9459,0.6220,1.13
1.896668,0.0058,0.9352,0.6220,1.12
1.898763,0.0038,0.9327,0.6240,1.12
1.900820,0.0024,0.9308,0.6249,1.12
1.903102,-0.0010,0.9293,0.6284,1.12
1.905128,-0.0024,0.9288,0.6328,1.12
1.910530,-0.0054,0.9308,0.6372,1.13
1.910648,-0.0068,0.9308,0.6420,1.13
1.911412,-0.0098,0.9292,0.6440,1.13
1.913666,-0.0103,0.9268,0.6415,1.13
1.915282,-0.0127,0.9253,0.6391,1.12
1.921115,-0.0146,0.9229,0.6338,1.12
1.921224,-0.0195,0.9243,0.6309,1.12
1.921850,-0.0215,0.9234,0.6265,1.12
1.923636,-0.0239,0.9243,0.6245,1.12
1.925806,-0.0258,0.9204,0.6226,1.11
1.927933,-0.0297,0.9190,0.6168,1.11
1.931940,-0.0317,0.9156,0.6075,1.10
1.932027,-0.0346,0.9150,0.5992,1.09
1.936019,-0.0390,0.9111,0.5831,1.08
1.938069,-0.0434,0.9092,0.5744,1.08
1.943249,-0.0429,0.9067,0.5661,1.07
1.946300,-0.0478,0.8930,0.5413,1.05
1.948386,-0.0487,0.8882,0.5345,1.04
1.954094,-0.0453,0.8818,0.5267,1.03
1.957007,-0.0507,0.8701,0.5195,1.01
1.959190,-0.0585,0.8710,0.5214,1.02
1.961319,-0.0609,0.8710,0.5253,1.02
1.965320,-0.0633,0.8690,0.5283,1.02
1.965383,-0.0643,0.8637,0.5346,1.02
1.967283,-0.0618,0.8607,0.5400,1.02
1.970100,-0.0613,0.8559,0.5464,1.02
1.971370,-0.0579,0.8500,0.5498,1.01
1.976206,-0.0555,0.8461,0.5552,1.01
1.976282,-0.0520,0.8398,0.5571,1.01
1.977783,-0.0486,0.8335,0.5596,1.01
1.979701,-0.0486,0.8286,0.5640,1.00
1.981800,-0.0476,0.8213,0.5723,1.00
1.987308,-0.0452,0.8159,0.5801,1.00
1.987402,-0.0393,0.8115,0.5889,1.00
1.988036,-0.0339,0.8066,0.6006,1.01
1.990030,-0.0300,0.8047,0.6157,1.01
1.992391,-0.0236,0.8018,0.6254,1.02
1.994226,-0.0168,0.7993,0.6332,1.02
1.998621,-0.0148,0.7979,0.6435,1.03
1.998703,-0.0139,0.7949,0.6489,1.03
2.000368,-0.0129,0.7920,0.6577,1.03
2.002484,-0.0139,0.7920,0.6645,1.03
2.004540,-0.0153,0.7935,0.6737,1.04
2.010968,-0.0168,0.7945,0.6791,1.05
2.015031,-0.0241,0.7803,0.6782,1.03
2.016847,-0.0260,0.7730,0.6719,1.02
2.020449,-0.0294,0.7671,0.6622,1.01
2.021053,-0.0318,0.7636,0.6563,1.01
2.023097,-0.0377,0.7583,0.6510,1.00
2.025736,-0.0425,0.7548,0.6456,0.99
2.027528,-0.0465,0.7524,0.6418,0.99
2.031925,-0.0504,0.7504,0.6335,0.98
2.035439,-0.0591,0.7406,0.6068,0.96
2.037684,-0.0640,0.7372,0.5956,0.95
2.042929,-0.0679,0.7313,0.5848,0.94
2.045888,-0.0708,0.7216,0.5615,0.92
2.048222,-0.0703,0.7162,0.5537,0.91
2.049995,-0.0689,0.7138,0.5430,0.90
2.055256,-0.0684,0.7113,0.5342,0.89
2.055338,-0.0703,0.7094,0.5250,0.89
2.056388,-0.0713,0.7089,0.5138,0.88
2.058545,-0.0713,0.7084,0.5045,0.87
2.060527,-0.0708,0.7069,0.4962,0.87
2.066080,-0.0708,0.7069,0.4894,0.86
2.068732,-0.0732,0.7108,0.4738,0.86
2.070914,-0.0747,0.7117,0.4665,0.85
2.072865,-0.0732,0.7152,0.4635,0.86
2.076652,-0.0703,0.7128,0.4601,0.85
2.077162,-0.0699,0.7142,0.4631,0.85
2.079025,-0.0689,0.7142,0.4659,0.86
2.082280,-0.0698,0.7147,0.4684,0.86
2.083394,-0.0713,0.7128,0.4737,0.86
2.088298,-0.0693,0.7152,0.4772,0.86
2.088375,-0.0674,0.7147,0.4816,0.86
2.089491,-0.0640,0.7138,0.4903,0.87
2.091670,-0.0606,0.7152,0.4996,0.87
2.093955,-0.0587,0.7162,0.5079,0.88
2.099202,-0.0562,0.7167,0.5162,0.89
2.099291,-0.0533,0.7177,0.5244,0.89
2.099957,-0.0494,0.7206,0.5303,0.90
2.101983,-0.0445,0.7221,0.5366,0.90
2.104174,-0.0406,0.7250,0.5395,0.90
2.105990,-0.0382,0.7260,0.5429,0.91
2.110140,-0.0352,0.7290,0.5453,0.91
2.110367,-0.0338,0.7304,0.5463,0.91
2.112517,-0.0323,0.7338,0.5472,0.92
2.114249,-0.0328,0.7412,0.5486,0.92
2.116240,-0.0343,0.7446,0.5486,0.93
2.121249,-0.0309,0.7500,0.5482,0.93
2.121354,-0.0294,0.7534,0.5501,0.93
2.122540,-0.0304,0.7592,0.5500,0.94
2.126683,-0.0256,0.7685,0.5549,0.95
2.132194,-0.0222,0.7744,0.5554,0.95
2.134906,-0.0164,0.7862,0.5597,0.97
2.137297,-0.0144,0.7901,0.5612,0.97
2.138973,-0.0125,0.7935,0.5626,0.97
2.143799,-0.0144,0.7984,0.5655,0.98
2.143867,-0.0149,0.8028,0.5655,0.98
2.145198,-0.0159,0.8081,0.5664,0.99
2.147407,-0.0173,0.8135,0.5718,0.99
2.149318,-0.0194,0.8184,0.5718,1.00
2.154987,-0.0208,0.8242,0.5742,1.00
2.155084,-0.0237,0.8267,0.5712,1.01
2.155705,-0.0277,0.8261,0.5703,1.00
2.157882,-0.0272,0.8256,0.5664,1.00
2.160489,-0.0311,0.8252,0.5654,1.00
2.161955,-0.0335,0.8232,0.5659,1.00
2.166162,-0.0374,0.8217,0.5654,1.00
2.166221,-0.0418,0.8217,0.5665,1.00
2.168018,-0.0452,0.8188,0.5660,1.00
2.170484,-0.0471,0.8149,0.5655,0.99
2.172036,-0.0486,0.8105,0.5621,0.99
2.176971,-0.0491,0.8061,0.5582,0.98
2.177053,-0.0529,0.8021,0.5524,0.98
2.178391,-0.0554,0.7992,0.5475,0.97
2.180352,-0.0583,0.7968,0.5436,0.97
2.182417,-0.0593,0.7938,0.5398,0.96
2.188124,-0.0632,0.7929,0.5339,0.96
2.188208,-0.0632,0.7880,0.5261,0.95
2.188739,-0.0632,0.7860,0.5189,0.94
2.190932,-0.0666,0.7841,0.5145,0.94
2.193361,-0.0705,0.7841,0.5101,0.94
2.194956,-0.0720,0.7841,0.5086,0.94
2.200662,-0.0729,0.7821,0.5077,0.94
2.200756,-0.0769,0.7816,0.5062,0.93
2.201154,-0.0798,0.7835,0.5057,0.94
2.203642,-0.0817,0.7845,0.5043,0.94
2.210040,-0.0861,0.7835,0.5072,0.94
2.213779,-0.0861,0.7801,0.5091,0.94
2.215697,-0.0856,0.7782,0.5077,0.93
2.221699,-0.0880,0.7762,0.5063,0.93
2.224298,-0.0900,0.7713,0.5019,0.92
2.226887,-0.0885,0.7679,0.4994,0.92
2.228115,-0.0895,0.7664,0.4980,0.92
2.232995,-0.0870,0.7679,0.4975,0.92
2.233076,-0.0890,0.7679,0.4965,0.92
2.234342,-0.0929,0.7694,0.4950,0.92
2.238265,-0.0958,0.7718,0.4955,0.92
2.243512,-0.0997,0.7738,0.4975,0.93
2.246650,-0.1007,0.7727,0.5038,0.93
2.248931,-0.1011,0.7713,0.5033,0.93
2.250894,-0.1007,0.7693,0.5033,0.92
2.254643,-0.1007,0.7674,0.5048,0.92
2.254979,-0.0997,0.7645,0.5049,0.92
2.256971,-0.1007,0.7654,0.5087,0.92
2.259528,-0.0992,0.7674,0.5141,0.93
2.261118,-0.0968,0.7669,0.5185,0.93
2.267196,-0.0948,0.7679,0.5195,0.93
2.269440,-0.0928,0.7718,0.5253,0.94
2.271787,-0.0929,0.7738,0.5248,0.94
2.278676,-0.0919,0.7738,0.5287,0.94
2.283325,-0.0929,0.7806,0.5155,0.94
2.284139,-0.0905,0.7860,0.5155,0.94
2.288683,-0.0919,0.7894,0.5169,0.95
2.288780,-0.0910,0.7928,0.5203,0.95
2.290171,-0.0905,0.7962,0.5237,0.96
2.292398,-0.0875,0.7972,0.5242,0.96
2.294171,-0.0870,0.8001,0.5266,0.96
2.300603,-0.0856,0.8006,0.5290,0.96
2.304742,-0.0851,0.7933,0.5447,0.97
2.306709,-0.0870,0.7928,0.5510,0.97
2.311451,-0.0885,0.7884,0.5544,0.97
2.315461,-0.0860,0.7762,0.5535,0.96
2.317000,-0.0845,0.7767,0.5535,0.96
2.322507,-0.0875,0.7728,0.5521,0.95
2.326060,-0.0963,0.7586,0.5531,0.94
2.327687,-0.0982,0.7542,0.5527,0.94
2.333849,-0.0996,0.7513,0.5512,0.94
2.336791,-0.1074,0.7473,0.5410,0.93
2.337994,-0.1074,0.7459,0.5371,0.93
2.344736,-0.1089,0.7454,0.5312,0.92
2.348128,-0.1104,0.7522,0.5166,0.92
2.353500,-0.1094,0.7595,0.5142,0.92
2.357986,-0.1080,0.7693,0.5077,0.93
2.358083,-0.1060,0.7742,0.5073,0.93
2.360334,-0.1046,0.7879,0.5077,0.94
2.366781,-0.1046,0.7937,0.5091,0.95
2.370672,-0.1027,0.8142,0.5188,0.97
2.372762,-0.0993,0.8158,0.5217,0.97
2.376742,-0.1013,0.8206,0.5256,0.98
2.376813,-0.0988,0.8226,0.5309,0.98
2.378889,-0.0978,0.8221,0.5388,0.99
2.381208,-0.0949,0.8245,0.5471,0.99
2.382976,-0.0939,0.8260,0.5529,1.00
2.387526,-0.0925,0.8245,0.5582,1.00
2.387579,-0.0920,0.8260,0.5641,1.00
2.389214,-0.0920,0.8236,0.5714,1.01
2.391893,-0.0925,0.8241,0.5778,1.01
2.393369,-0.0939,0.8236,0.5841,1.01
2.395416,-0.0949,0.8216,0.5890,1.02
2.402264,-0.0949,0.8211,0.5948,1.02
2.405753,-0.0958,0.8123,0.6056,1.02
2.410592,-0.0997,0.8099,0.6051,1.02
2.410655,-0.1046,0.8060,0.6042,1.01
2.412131,-0.1085,0.8030,0.5998,1.01
2.414154,-0.1099,0.7996,0.5935,1.00
2.416091,-0.1119,0.7976,0.5857,1.00
2.420541,-0.1124,0.7947,0.5813,0.99
2.420599,-0.1153,0.7932,0.5735,0.99
2.422337,-0.1168,0.7923,0.5672,0.98
2.424498,-0.1207,0.7913,0.5608,0.98
2.426339,-0.1246,0.7923,0.5546,0.98
2.428443,-0.1261,0.7908,0.5482,0.97
2.432065,-0.1300,0.7922,0.5389,0.97
2.432780,-0.1309,0.7917,0.5345,0.96
2.434794,-0.1309,0.7937,0.5272,0.96
2.437042,-0.1314,0.7941,0.5248,0.96
2.438990,-0.1329,0.7971,0.5228,0.96
2.443377,-0.1329,0.7995,0.5204,0.96
2.443430,-0.1339,0.8039,0.5218,0.97
2.445161,-0.1349,0.8078,0.5243,0.97
2.447297,-0.1354,0.8127,0.5257,0.98
2.449223,-0.1334,0.8151,0.5276,0.98
2.451340,-0.1329,0.8195,0.5335,0.99
2.455263,-0.1295,0.8234,0.5383,0.99
2.455459,-0.1286,0.8323,0.5466,1.00
2.457716,-0.1291,0.8391,0.5534,1.01
2.459557,-0.1276,0.8474,0.5612,1.02
2.466497,-0.1242,0.8533,0.5704,1.03
2.470436,-0.1233,0.8772,0.5937,1.07
2.472037,-0.1228,0.8841,0.5981,1.07
2.477916,-0.1233,0.8870,0.5981,1.08
2.480240,-0.1194,0.8929,0.6044,1.08
2.482555,-0.1189,0.8919,0.6044,1.08
2.484462,-0.1179,0.8919,0.6068,1.09
2.488965,-0.1160,0.8899,0.6068,1.08
2.489042,-0.1150,0.8904,0.6083,1.08
2.491343,-0.1140,0.8889,0.6107,1.08
2.492740,-0.1121,0.8855,0.6102,1.08
2.494728,-0.1096,0.8836,0.6107,1.08
2.499244,-0.1067,0.8836,0.6112,1.08
2.499329,-0.1047,0.8827,0.6166,1.08
2.500958,-0.0994,0.8807,0.6195,1.08
2.503715,-0.0969,0.8797,0.6224,1.08
2.505094,-0.0935,0.8797,0.6258,1.08
2.510595,-0.0911,0.8822,0.6292,1.09
2.510684,-0.0858,0.8831,0.6331,1.09
2.511389,-0.0853,0.8836,0.6346,1.09
2.513388,-0.0804,0.8827,0.6379,1.09
2.517518,-0.0736,0.8803,0.6375,1.09
2.521817,-0.0687,0.8798,0.6428,1.09
2.524128,-0.0613,0.8832,0.6491,1.10
2.526050,-0.0609,0.8896,0.6520,1.10
2.528126,-0.0595,0.8984,0.6564,1.11
2.532808,-0.0580,0.8999,0.6588,1.12
2.532889,-0.0560,0.9028,0.6627,1.12
2.534477,-0.0551,0.9087,0.6690,1.13
2.536712,-0.0531,0.9150,0.6739,1.14
2.538715,-0.0536,0.9223,0.6773,1.15
2.544043,-0.0527,0.9292,0.6806,1.15
2.544128,-0.0527,0.9370,0.6840,1.16
2.544815,-0.0532,0.9443,0.6889,1.17
2.549225,-0.0551,0.9555,0.6932,1.18
2.550963,-0.0571,0.9594,0.6932,1.19
2.555659,-0.0591,0.9634,0.6903,1.19
2.559159,-0.0669,0.9643,0.6801,1.18
2.561278,-0.0722,0.9633,0.6732,1.18
2.566034,-0.0742,0.9604,0.6660,1.17
2.566103,-0.0766,0.9560,0.6606,1.16
2.567543,-0.0776,0.9506,0.6514,1.15
2.569468,-0.0795,0.9462,0.6406,1.15
2.571722,-0.0815,0.9408,0.6309,1.14
2.578399,-0.0859,0.9354,0.6207,1.13
2.582276,-0.1073,0.9046,0.5536,1.07
2.583937,-0.1146,0.8943,0.5370,1.05
2.588308,-0.1190,0.8885,0.5220,1.04
2.590800,-0.1156,0.8758,0.5030,1.02
2.590886,-0.1004,0.8665,0.4703,0.99
2.592353,-0.0887,0.8495,0.4368,0.96
2.594528,-0.1058,0.8421,0.4270,0.95
2.599680,-0.1184,0.8357,0.4295,0.95
2.602680,-0.1223,0.8176,0.3955,0.92
2.605013,-0.1145,0.8084,0.3804,0.90
2.606902,-0.0872,0.7923,0.3526,0.87
2.610838,-0.0886,0.7943,0.3550,0.87
2.611037,-0.1008,0.7976,0.3731,0.89
2.612991,-0.1169,0.8025,0.3965,0.90
2.615134,-0.1276,0.8049,0.4136,0.91
2.617100,-0.1130,0.7883,0.4038,0.89
2.621879,-0.0974,0.7752,0.3897,0.87
2.621953,-0.1013,0.7761,0.3907,0.87
2.623618,-0.1017,0.7766,0.4004,0.88
2.625509,-0.1076,0.7805,0.4141,0.89
2.627713,-0.1154,0.7893,0.4321,0.91
2.629773,-0.1188,0.7942,0.4487,0.92
2.633379,-0.1198,0.7991,0.4609,0.93
2.633726,-0.1232,0.8050,0.4716,0.94
2.635716,-0.1251,0.8103,0.4808,0.95
2.638088,-0.1246,0.8152,0.4911,0.96
2.639925,-0.1290,0.8234,0.5106,0.98
2.645501,-0.1296,0.8333,0.5344,1.00
2.645630,-0.1355,0.8444,0.5597,1.02
2.646154,-0.1350,0.8562,0.5840,1.05
2.648174,-0.1369,0.8650,0.6040,1.06
2.650137,-0.1413,0.8791,0.6308,1.09
2.656271,-0.1442,0.8899,0.6503,1.11
2.658472,-0.1590,0.9284,0.7116,1.18
2.660757,-0.1516,0.9353,0.7169,1.19
2.662559,-0.1404,0.9378,0.7213,1.19
2.666274,-0.1175,0.9280,0.7183,1.18
2.666772,-0.0867,0.9135,0.7091,1.16
2.668765,-0.0570,0.8969,0.6973,1.14
2.671263,-0.0345,0.8843,0.6929,1.12
2.673085,-0.0150,0.8711,0.6968,1.12
2.678052,-0.0057,0.8658,0.7086,1.12
2.678111,0.0026,0.8619,0.7271,1.13
2.679217,0.0124,0.8575,0.7446,1.14
2.683257,0.0309,0.8478,0.7763,1.15
2.688769,0.0412,0.8415,0.7876,1.15
2.691635,0.0622,0.8391,0.8129,1.17
2.694029,0.0642,0.8406,0.8148,1.17
2.695730,0.0656,0.8430,0.8104,1.17
2.699640,0.0646,0.8455,0.8026,1.17
2.699961,0.0612,0.8493,0.7909,1.16
2.701992,0.0597,0.8532,0.7733,1.15
2.704133,0.0573,0.8537,0.7528,1.14
2.706220,0.0538,0.8508,0.7299,1.12
2.711089,0.0514,0.8493,0.7066,1.11
2.711189,0.0455,0.8459,0.6827,1.09
2.712745,0.0416,0.8415,0.6627,1.07
2.714327,0.0382,0.8380,0.6491,1.06
2.718181,0.0338,0.8341,0.6384,1.05
2.722924,0.0289,0.8297,0.6316,1.04
2.727232,0.0187,0.8033,0.5942,1.00
2.728810,0.0139,0.7999,0.5825,0.99
2.733095,0.0095,0.7950,0.5703,0.98
2.733177,0.0037,0.7891,0.5587,0.97
2.735105,-0.0022,0.7852,0.5470,0.96
2.737122,-0.0061,0.7832,0.5348,0.95
2.739327,-0.0125,0.7818,0.5187,0.94
2.744747,-0.0159,0.7793,0.5076,0.93
2.747542,-0.0315,0.7783,0.4852,0.92
2.750135,-0.0392,0.7768,0.4759,0.91
2.752516,-0.0436,0.7793,0.4676,0.91
2.760922,-0.0490,0.7802,0.4603,0.91
2.769227,-0.0685,0.7855,0.4325,0.90
2.772566,-0.0623,0.7880,0.4228,0.90
2.774350,-0.0574,0.7885,0.4272,0.90
2.778400,-0.0554,0.7904,0.4266,0.90
2.778592,-0.0530,0.7914,0.4291,0.90
2.780603,-0.0486,0.7929,0.4349,0.91
2.783049,-0.0461,0.7924,0.4408,0.91
2.784757,-0.0418,0.7929,0.4480,0.91
2.789130,-0.0388,0.7939,0.4559,0.92
2.789220,-0.0344,0.7993,0.4656,0.93
2.791128,-0.0320,0.8007,0.4748,0.93
2.792999,-0.0281,0.8042,0.4860,0.94
2.794986,-0.0237,0.8081,0.4943,0.95
2.799871,-0.0203,0.8111,0.5040,0.96
