# Target Sample Rate: 479 Hz
time,gFx,gFy,gFz,TgF
7.511453,-0.0545,0.9919,0.1352,1.00
7.515534,-0.0826,0.8981,0.0771,0.91
7.522546,-0.0826,0.8986,0.0941,0.91
7.525799,-0.0934,0.9269,0.0858,0.94
7.533571,-0.0905,0.9371,0.0892,0.95
7.536230,-0.0895,0.9308,0.1394,0.95
7.544639,-0.0928,0.9327,0.1613,0.95
7.546700,-0.1070,0.9581,0.2490,1.00
7.548815,-0.0997,0.9601,0.2783,1.00
7.556380,-0.0958,0.9655,0.2987,1.02
7.558967,-0.0812,0.9826,0.3401,1.04
7.567521,-0.0802,0.9889,0.3600,1.06
7.578609,-0.1281,1.0279,0.4107,1.11
7.581768,-0.1377,0.9776,0.3607,1.05
7.589704,-0.1416,0.9751,0.3358,1.04
7.592084,-0.1251,0.9624,0.2769,1.01
7.601048,-0.1217,0.9673,0.2773,1.01
7.604673,-0.1056,0.9669,0.1866,0.99
7.612375,-0.0973,0.9630,0.1851,0.99
7.615018,-0.0792,0.9381,0.1306,0.95
7.623574,-0.0822,0.9391,0.1130,0.95
7.627243,-0.0622,0.9499,0.1022,0.96
7.634651,-0.0530,0.9514,0.1007,0.96
7.637905,-0.0247,0.9637,0.1547,0.98
7.645700,-0.0125,0.9656,0.1630,0.98
7.648112,0.0284,0.9779,0.1853,1.00
7.657307,0.0338,0.9760,0.2077,1.00
7.661089,0.0582,0.9717,0.2559,1.01
7.668747,0.0631,0.9678,0.2677,1.01
7.670818,0.0403,0.9551,0.2853,1.00
7.680137,0.0349,0.9541,0.2956,1.00
7.691597,-0.0056,0.9632,0.3468,1.02
7.702642,-0.0143,0.9828,0.3579,1.05
7.713638,-0.0153,0.9823,0.3565,1.05
7.716350,-0.0173,0.9999,0.3531,1.06
7.724845,-0.0188,1.0062,0.3706,1.07
7.736034,-0.0251,1.0105,0.3282,1.06
7.747636,0.0085,0.9569,0.2532,0.99
7.758816,0.0061,0.9432,0.1957,0.96
7.770053,0.0036,0.9667,0.2171,0.99
7.772195,-0.0012,0.9735,0.2590,1.01
7.776224,0.0012,0.9730,0.2785,1.01
7.778370,-0.0002,0.9750,0.2902,1.02
7.780458,0.0007,0.9754,0.2995,1.02
7.782536,0.0002,0.9754,0.3116,1.02
7.785913,0.0002,0.9740,0.3243,1.03
7.786783,0.0002,0.9710,0.3336,1.03
7.788709,0.0022,0.9720,0.3497,1.03
7.791029,0.0018,0.9701,0.3600,1.03
7.792815,0.0013,0.9701,0.3706,1.04
7.797458,-0.0016,0.9715,0.3794,1.04
7.802442,-0.0041,0.9696,0.3926,1.05
7.803387,-0.0070,0.9691,0.3941,1.05
7.812766,-0.0065,0.9671,0.3946,1.04
7.815597,-0.0104,0.9681,0.3805,1.04
7.824530,-0.0109,0.9652,0.3785,1.04
7.835725,0.0008,0.9613,0.3858,1.04
7.838257,-0.0090,0.9696,0.3926,1.05
7.846880,-0.0070,0.9706,0.3926,1.05
7.858044,-0.0074,0.9461,0.3669,1.01
7.869170,0.0131,0.9193,0.3630,0.99
7.871558,0.0262,0.9062,0.3514,0.97
7.880682,0.0248,0.9052,0.3426,0.97
7.891907,0.0209,0.9101,0.3011,0.96
7.894331,0.0106,0.9027,0.3036,0.95
7.903191,0.0077,0.9037,0.3090,0.96
7.914384,-0.0065,0.9139,0.3207,0.97
7.925558,-0.0026,0.9188,0.3338,0.98
7.936795,-0.0035,0.9291,0.3581,1.00
7.947886,0.0033,0.9334,0.3810,1.01
7.959132,0.0233,0.9228,0.3606,0.99
7.970198,0.0292,0.9037,0.3494,0.97
7.981397,0.0360,0.9116,0.3415,0.97
7.992540,0.0242,0.9369,0.3371,1.00
8.004109,0.0325,0.9345,0.3015,0.98
8.015391,0.0003,0.9540,0.3512,1.02
8.026421,-0.0202,0.9578,0.3396,1.02
8.037836,-0.0245,0.9451,0.3274,1.00
8.041105,-0.0231,0.9324,0.3285,0.99
8.043160,-0.0216,0.9339,0.3294,0.99
8.045336,-0.0162,0.9334,0.3211,0.99
8.047746,-0.0275,0.9348,0.3358,0.99
8.049418,-0.0328,0.9363,0.3474,1.00
8.052993,-0.0280,0.9378,0.3377,1.00
8.053575,-0.0216,0.9407,0.3304,1.00
8.055690,-0.0192,0.9392,0.3333,1.00
8.058016,-0.0192,0.9378,0.3401,1.00
8.059840,-0.0211,0.9373,0.3460,1.00
8.064691,-0.0177,0.9339,0.3470,1.00
8.064751,-0.0153,0.9295,0.3509,0.99
8.066073,-0.0148,0.9295,0.3557,1.00
8.068145,-0.0123,0.9300,0.3597,1.00
8.070082,-0.0114,0.9305,0.3606,1.00
8.072179,-0.0099,0.9349,0.3596,1.00
8.076878,-0.0109,0.9398,0.3606,1.01
8.076990,-0.0099,0.9437,0.3532,1.01
8.078611,-0.0114,0.9408,0.3410,1.00
8.080579,-0.0114,0.9325,0.3289,0.99
8.082522,-0.0089,0.9271,0.3275,0.98
8.088710,-0.0065,0.9203,0.3260,0.98
8.091012,-0.0123,0.9330,0.3279,0.99
8.092917,-0.0070,0.9281,0.3177,0.98
8.100652,-0.0035,0.9251,0.3026,0.97
8.103288,0.0413,0.9013,0.2572,0.94
8.105300,0.0321,0.8979,0.2885,0.94
8.112020,0.0277,0.9018,0.3084,0.95
8.115708,0.0120,0.9506,0.3639,1.02
8.123302,0.0062,0.9613,0.3702,1.03
8.126136,0.0023,0.9535,0.3380,1.01
8.128270,0.0071,0.9354,0.3391,0.99
8.134619,0.0082,0.9183,0.3435,0.98
8.138496,-0.0021,0.9227,0.3631,0.99
8.146101,-0.0065,0.9256,0.3674,1.00
8.148816,0.0023,0.9276,0.3893,1.01
8.157616,0.0013,0.9334,0.4006,1.02
8.161212,-0.0148,0.9525,0.4331,1.05
8.169075,-0.0123,0.9510,0.4478,1.05
