# Target Sample Rate: 479 Hz
time,gFx,gFy,gFz,TgF
2.822254,0.0701,0.8631,0.2754,0.91
2.823755,0.0721,0.8616,0.2690,0.91
2.825793,0.0740,0.8616,0.2671,0.91
2.828171,0.0779,0.8616,0.2622,0.90
2.830001,0.0809,0.8636,0.2588,0.91
2.833049,0.0828,0.8636,0.2573,0.90
2.834062,0.0858,0.8660,0.2539,0.91
2.836527,0.0863,0.8670,0.2567,0.91
2.838546,0.0872,0.8700,0.2572,0.91
2.840466,0.0901,0.8709,0.2523,0.91
2.844157,0.0906,0.8724,0.2509,0.91
2.844467,0.0916,0.8705,0.2494,0.91
2.846375,0.0930,0.8700,0.2431,0.91
2.849080,0.0940,0.8700,0.2406,0.91
2.850687,0.0935,0.8705,0.2416,0.91
2.856357,0.0945,0.8758,0.2440,0.91
2.859175,0.0950,0.8831,0.2425,0.92
2.861288,0.0940,0.8841,0.2415,0.92
2.862929,0.0935,0.8875,0.2396,0.92
2.867235,0.0935,0.8861,0.2347,0.92
2.867319,0.0921,0.8836,0.2362,0.92
2.869155,0.0916,0.8827,0.2328,0.92
2.871273,0.0901,0.8792,0.2289,0.91
2.873321,0.0896,0.8792,0.2230,0.91
2.878664,0.0896,0.8768,0.2177,0.91
2.878748,0.0891,0.8783,0.2133,0.91
2.879587,0.0852,0.8772,0.2080,0.91
2.881669,0.0818,0.8792,0.2021,0.91
2.883819,0.0823,0.8782,0.2021,0.90
2.889831,0.0808,0.8811,0.1992,0.91
2.891977,0.0798,0.8870,0.2070,0.91
2.894412,0.0832,0.9012,0.2181,0.93
2.901874,0.0973,0.9144,0.2151,0.94
2.904411,0.0983,0.9159,0.2171,0.95
2.906836,0.0968,0.9139,0.2151,0.94
2.911979,0.0973,0.9115,0.2151,0.94
2.912072,0.0963,0.9120,0.2136,0.94
2.912709,0.0939,0.9110,0.2132,0.94
2.914662,0.0920,0.9095,0.2127,0.94
2.917207,0.0876,0.9095,0.2142,0.94
2.918788,0.0856,0.9090,0.2166,0.94
2.922177,0.0822,0.9119,0.2181,0.94
2.924044,0.0783,0.9134,0.2235,0.94
2.924976,0.0744,0.9178,0.2278,0.95
2.927210,0.0695,0.9192,0.2293,0.95
2.929046,0.0671,0.9207,0.2322,0.95
2.934079,0.0632,0.9217,0.2332,0.95
2.934187,0.0588,0.9211,0.2332,0.95
2.935473,0.0544,0.9196,0.2337,0.95
2.937665,0.0505,0.9196,0.2386,0.95
2.939687,0.0481,0.9196,0.2430,0.95
2.945438,0.0457,0.9167,0.2508,0.95
2.945539,0.0442,0.9084,0.2596,0.95
2.947229,0.0418,0.9030,0.2650,0.94
2.948305,0.0394,0.8996,0.2743,0.94
2.949892,0.0364,0.8918,0.2777,0.93
2.956544,0.0316,0.8864,0.2856,0.93
2.960253,0.0272,0.8893,0.2807,0.93
2.962399,0.0262,0.8888,0.2754,0.93
2.967907,0.0262,0.8922,0.2680,0.93
2.970541,0.0291,0.8913,0.2509,0.93
2.973213,0.0311,0.8908,0.2436,0.92
2.974849,0.0316,0.8903,0.2407,0.92
2.979196,0.0311,0.8908,0.2343,0.92
2.979278,0.0340,0.8908,0.2271,0.92
2.980862,0.0360,0.8918,0.2241,0.92
2.983226,0.0389,0.8943,0.2221,0.92
2.984971,0.0403,0.8967,0.2192,0.92
2.990156,0.0413,0.9001,0.2197,0.93
2.990275,0.0427,0.9065,0.2196,0.93
2.991305,0.0461,0.9118,0.2206,0.94
2.993433,0.0480,0.9172,0.2187,0.94
2.995883,0.0500,0.9216,0.2171,0.95
3.001224,0.0529,0.9260,0.2142,0.95
3.001315,0.0563,0.9309,0.2132,0.96
3.001701,0.0578,0.9353,0.2122,0.96
3.003710,0.0602,0.9383,0.2127,0.96
3.006145,0.0621,0.9436,0.2146,0.97
3.007781,0.0656,0.9471,0.2190,0.97
3.012292,0.0670,0.9519,0.2263,0.98
3.012388,0.0685,0.9534,0.2316,0.98
3.014136,0.0670,0.9593,0.2409,0.99
3.016168,0.0680,0.9583,0.2497,0.99
3.018157,0.0656,0.9617,0.2559,1.00
3.023926,0.0675,0.9627,0.2608,1.00
3.024009,0.0680,0.9671,0.2667,1.01
3.024399,0.0704,0.9681,0.2701,1.01
3.026420,0.0709,0.9729,0.2759,1.01
3.028599,0.0733,0.9759,0.2798,1.02
3.034843,0.0782,0.9773,0.2900,1.02
3.039470,0.0884,0.9881,0.2997,1.04
3.040860,0.0884,0.9906,0.2978,1.04
3.045665,0.0899,0.9920,0.2997,1.04
3.049121,0.0967,0.9945,0.3021,1.04
3.051199,0.0957,0.9935,0.3036,1.04
3.056005,0.0991,0.9935,0.3084,1.05
3.056074,0.1001,0.9964,0.3119,1.05
3.057317,0.1001,0.9999,0.3152,1.05
3.059248,0.1016,1.0008,0.3177,1.05
3.061207,0.1050,1.0033,0.3225,1.06
3.063334,0.1055,1.0053,0.3230,1.06
3.067327,0.1083,1.0146,0.3239,1.07
3.067647,0.1098,1.0190,0.3235,1.07
3.071094,0.1127,1.0229,0.3190,1.08
3.073546,0.1152,1.0273,0.3102,1.08
3.074267,0.1176,1.0321,0.3029,1.08
3.079361,0.1205,1.0361,0.2902,1.08
3.082093,0.1322,1.0453,0.2682,1.09
3.084123,0.1341,1.0478,0.2619,1.09
3.086252,0.1361,1.0503,0.2521,1.09
3.090631,0.1370,1.0532,0.2492,1.09
3.090720,0.1385,1.0517,0.2453,1.09
3.092343,0.1419,1.0503,0.2423,1.09
3.094435,0.1409,1.0503,0.2375,1.09
3.096514,0.1405,1.0473,0.2375,1.08
3.101143,0.1375,1.0439,0.2404,1.08
3.101231,0.1365,1.0425,0.2448,1.08
3.102732,0.1331,1.0424,0.2438,1.08
3.105285,0.1326,1.0385,0.2463,1.08
3.106865,0.1317,1.0395,0.2414,1.08
3.112917,0.1307,1.0365,0.2448,1.07
3.115149,0.1326,1.0414,0.2575,1.08
3.117218,0.1331,1.0473,0.2624,1.09
3.119275,0.1351,1.0542,0.2691,1.10
3.124086,0.1370,1.0591,0.2740,1.10
3.124181,0.1370,1.0688,0.2710,1.11
3.125557,0.1326,1.0796,0.2691,1.12
3.127796,0.1238,1.0932,0.2631,1.13
3.129657,0.1228,1.1015,0.2548,1.14
3.135127,0.1301,1.1059,0.2373,1.14
3.135234,0.1276,1.1147,0.2270,1.14
3.135974,0.1193,1.1279,0.2294,1.16
3.138102,0.1134,1.1469,0.2342,1.18
3.140103,0.1153,1.1655,0.2434,1.20
3.142193,0.1231,1.1816,0.2536,1.21
3.145335,0.1275,1.1938,0.2613,1.23
3.148164,0.1328,1.2041,0.2735,1.24
3.150377,0.1304,1.2061,0.2857,1.25
3.152363,0.1318,1.2031,0.2959,1.25
3.157054,0.1328,1.1997,0.3120,1.25
3.161587,0.1324,1.1826,0.3603,1.24
3.165825,0.1334,1.1777,0.3779,1.24
3.173652,0.1228,1.1196,0.3738,1.19
3.181369,0.0399,1.1565,0.4650,1.25
3.184226,0.0922,1.0897,0.4208,1.17
3.185762,0.0751,1.0848,0.4266,1.17
3.189731,0.0600,1.0877,0.4471,1.18
3.190103,0.0556,1.0955,0.4618,1.19
3.193078,0.0556,1.1082,0.4695,1.20
3.194000,0.0541,1.1258,0.4733,1.22
3.196474,0.0507,1.1409,0.4753,1.24
3.200315,0.0501,1.1531,0.4767,1.25
3.200833,0.0467,1.1634,0.4810,1.26
3.202465,0.0418,1.1697,0.4708,1.26
3.204431,0.0423,1.1780,0.4756,1.27
3.206967,0.0369,1.1863,0.4585,1.27
3.208455,0.0266,1.1887,0.4419,1.27
3.212672,0.0223,1.1863,0.4322,1.26
3.212771,0.0189,1.1663,0.4089,1.24
3.214844,0.0096,1.1286,0.3822,1.19
3.218702,-0.0170,1.0548,0.3641,1.12
3.222769,-0.0301,1.0328,0.3617,1.09
3.222992,-0.0418,1.0186,0.3647,1.08
3.224949,-0.0437,1.0044,0.3721,1.07
3.227026,-0.0525,1.0054,0.3789,1.08
3.229259,-0.0627,1.0039,0.3799,1.08
3.233989,-0.0715,1.0019,0.3775,1.07
3.237773,-0.0715,0.9975,0.3532,1.06
3.239686,-0.0656,0.9951,0.3532,1.06
3.241992,-0.0593,0.9883,0.3498,1.05
3.245093,-0.0490,0.9834,0.3512,1.05
3.245730,-0.0397,0.9771,0.3527,1.04
3.247890,-0.0305,0.9742,0.3566,1.04
3.249816,-0.0227,0.9728,0.3609,1.04
3.251996,-0.0129,0.9757,0.3727,1.04
3.257718,-0.0061,0.9747,0.3804,1.05
3.260332,0.0120,0.9777,0.3979,1.06
3.262657,0.0203,0.9762,0.4013,1.06
3.264534,0.0251,0.9714,0.4028,1.05
3.267689,0.0271,0.9699,0.4130,1.05
3.268564,0.0392,0.9905,0.4305,1.08
3.270886,0.0456,0.9792,0.4261,1.07
3.272677,0.0554,0.9822,0.4270,1.07
3.274771,0.0607,0.9827,0.4329,1.08
3.279523,0.0666,0.9798,0.4324,1.07
3.279588,0.0690,0.9759,0.4339,1.07
3.281073,0.0715,0.9739,0.4397,1.07
3.283015,0.0710,0.9725,0.4402,1.07
3.285076,0.0700,0.9681,0.4451,1.07
3.289540,0.0705,0.9637,0.4427,1.06
3.289605,0.0705,0.9617,0.4398,1.06
3.291248,0.0666,0.9563,0.4325,1.05
3.293323,0.0662,0.9485,0.4321,1.04
3.295407,0.0647,0.9427,0.4247,1.04
3.297486,0.0608,0.9319,0.4126,1.02
3.300715,0.0550,0.9217,0.4049,1.01
3.301560,0.0482,0.9109,0.3932,0.99
3.303863,0.0477,0.8996,0.3899,0.98
3.307644,0.0410,0.8733,0.3783,0.95
3.311912,0.0380,0.8581,0.3764,0.94
3.312031,0.0347,0.8435,0.3725,0.92
3.313990,0.0308,0.8318,0.3721,0.91
3.316071,0.0284,0.8239,0.3765,0.91
3.318379,0.0264,0.8205,0.3780,0.90
3.324702,0.0201,0.8175,0.3795,0.90
3.327246,0.0122,0.8502,0.3750,0.93
3.330518,0.0360,0.8928,0.3714,0.97
3.334325,0.0482,0.9084,0.3669,0.98
3.334779,0.0569,0.9168,0.3620,0.99
3.336852,0.0671,0.9187,0.3570,0.99
3.338840,0.0740,0.9182,0.3502,0.99
3.340865,0.0808,0.9139,0.3420,0.98
3.345679,0.0833,0.9100,0.3361,0.97
3.349267,0.0808,0.9016,0.3098,0.96
3.351838,0.0750,0.9026,0.3035,0.96
3.353340,0.0691,0.9046,0.2893,0.95
3.358144,0.0652,0.9041,0.2796,0.95
3.358221,0.0623,0.9051,0.2645,0.94
3.359584,0.0632,0.9031,0.2474,0.94
3.361929,0.0637,0.9046,0.2381,0.94
3.363642,0.0613,0.9070,0.2299,0.94
3.368426,0.0612,0.9070,0.2206,0.94
3.368499,0.0651,0.9080,0.2182,0.94
3.370094,0.0646,0.9060,0.2143,0.93
3.372018,0.0612,0.9074,0.2118,0.93
3.374281,0.0593,0.9070,0.2103,0.93
3.376088,0.0573,0.9050,0.2099,0.93
3.380099,0.0569,0.9030,0.2099,0.93
3.380422,0.0549,0.9040,0.2172,0.93
3.382349,0.0510,0.9074,0.2235,0.94
3.384910,0.0461,0.9113,0.2309,0.94
3.386513,0.0437,0.9153,0.2367,0.95
3.390999,0.0051,0.9899,0.2970,1.03
3.391112,0.0114,0.9845,0.3272,1.04
3.392793,0.0378,0.9226,0.2830,0.97
3.394770,0.0574,0.8650,0.2130,0.89
3.397123,0.0574,0.8469,0.1652,0.86
3.402443,0.0320,0.8629,0.1667,0.88
3.405302,0.0037,0.8941,0.2422,0.93
3.407581,0.0037,0.9034,0.2524,0.94
3.409238,0.0062,0.9039,0.2646,0.94
3.413718,0.0023,0.8995,0.2802,0.94
3.413791,-0.0114,0.8907,0.2896,0.94
3.415530,-0.0289,0.8814,0.2940,0.93
3.417876,-0.0435,0.8711,0.2926,0.92
3.419655,-0.0542,0.8603,0.2971,0.91
3.423492,-0.0644,0.8549,0.2947,0.91
3.423756,-0.0698,0.8515,0.2957,0.90
3.425810,-0.0727,0.8495,0.2967,0.90
3.427906,-0.0771,0.8490,0.3006,0.90
3.430340,-0.0717,0.8617,0.2815,0.91
3.435887,-0.0693,0.8720,0.2888,0.92
3.438384,-0.0631,0.8979,0.2965,0.95
3.440553,-0.0611,0.8979,0.3082,0.95
3.442253,-0.0610,0.8974,0.3116,0.95
3.445716,-0.0615,0.8945,0.3175,0.95
3.446467,-0.0615,0.8886,0.3272,0.95
3.448540,-0.0630,0.8808,0.3360,0.94
3.450628,-0.0678,0.8740,0.3400,0.94
3.456900,-0.0693,0.8672,0.3507,0.94
3.461074,-0.0712,0.8456,0.3294,0.91
3.463410,-0.0722,0.8412,0.3250,0.90
3.469329,-0.0731,0.8363,0.3216,0.90
3.473710,-0.0687,0.8081,0.3178,0.87
3.475395,-0.0672,0.8003,0.3202,0.86
3.480581,-0.0628,0.7920,0.3266,0.86
3.483680,-0.0476,0.7651,0.3427,0.84
3.485773,-0.0432,0.7588,0.3535,0.84
3.490607,-0.0418,0.7539,0.3559,0.83
3.490666,-0.0392,0.7505,0.3598,0.83
3.491944,-0.0344,0.7481,0.3672,0.83
3.494013,-0.0314,0.7466,0.3711,0.83
3.496060,-0.0247,0.7486,0.3598,0.83
3.498194,-0.0178,0.7539,0.3457,0.83
3.501287,-0.0081,0.7598,0.3407,0.83
3.502712,-0.0023,0.7657,0.3354,0.84
3.504415,0.0060,0.7730,0.3280,0.84
3.506957,0.0148,0.7794,0.3202,0.84
3.508496,0.0245,0.7829,0.3138,0.84
3.512228,0.0362,0.7858,0.3108,0.85
3.512743,0.0488,0.7922,0.3073,0.85
3.514830,0.0615,0.7971,0.3034,0.86
3.516925,0.0708,0.7908,0.2966,0.85
3.519130,0.0752,0.7859,0.2878,0.84
3.523620,0.0796,0.7849,0.2844,0.84
3.523676,0.0839,0.7874,0.2785,0.84
3.525150,0.0893,0.7923,0.2736,0.84
3.527219,0.0957,0.7962,0.2687,0.85
3.529674,0.1000,0.8040,0.2628,0.85
3.531490,0.1058,0.8075,0.2594,0.85
3.535871,0.1112,0.8182,0.2525,0.86
3.535943,0.1185,0.8261,0.2476,0.87
3.537635,0.1219,0.8202,0.2369,0.86
3.539565,0.1248,0.8290,0.2324,0.87
3.541715,0.1331,0.8397,0.2304,0.88
3.547777,0.1414,0.8441,0.2260,0.89
3.550019,0.1633,0.8486,0.2094,0.89
3.552477,0.1472,0.8506,0.2172,0.89
3.554165,0.1428,0.8486,0.2163,0.89
3.558554,0.1428,0.8442,0.2177,0.88
3.558669,0.1463,0.8413,0.2255,0.88
3.560332,0.1443,0.8388,0.2363,0.88
3.562835,0.1419,0.8437,0.2392,0.89
3.569506,0.1340,0.8480,0.2387,0.89
3.572565,0.1223,0.8568,0.2357,0.90
3.574493,0.1194,0.8583,0.2367,0.90
3.580726,0.1150,0.8582,0.2431,0.90
3.582837,0.1096,0.8519,0.2680,0.90
3.584930,0.1072,0.8514,0.2733,0.90
3.586998,0.1043,0.8490,0.2846,0.90
3.591465,0.1038,0.8475,0.2948,0.90
3.591556,0.1009,0.8499,0.3022,0.91
3.595447,0.0936,0.8582,0.3133,0.92
3.597675,0.0916,0.8636,0.3177,0.92
3.603519,0.0877,0.8695,0.3207,0.93
3.607600,0.0779,0.9002,0.3171,0.96
3.609683,0.0774,0.9055,0.3142,0.96
3.614186,0.0759,0.9085,0.3191,0.97
3.618177,0.0773,0.9207,0.3205,0.98
3.620107,0.0744,0.9270,0.3175,0.98
3.625475,0.0744,0.9309,0.3146,0.99
3.628439,0.0841,0.9754,0.3222,1.03
3.630325,0.0841,0.9833,0.3256,1.04
3.636561,0.0836,0.9901,0.3266,1.05
3.638858,0.0767,1.0193,0.3245,1.07
3.640832,0.0728,1.0276,0.3260,1.08
3.647410,0.0684,1.0374,0.3327,1.09
3.651347,0.0634,1.0511,0.3200,1.10
3.653215,0.0605,1.0525,0.3186,1.10
3.658971,0.0571,1.0550,0.3147,1.10
3.661411,0.0468,1.0701,0.3195,1.12
3.663458,0.0449,1.0745,0.3219,1.12
3.665678,0.0400,1.0749,0.3293,1.12
3.669232,0.0366,1.0774,0.3356,1.13
3.670024,0.0327,1.0793,0.3429,1.13
3.672272,0.0302,1.0779,0.3497,1.13
3.674524,0.0229,1.0788,0.3566,1.14
3.676176,-0.0010,1.0812,0.3274,1.13
3.681367,0.0030,1.0641,0.3630,1.12
3.681466,0.0025,1.0588,0.3713,1.12
3.682752,0.0005,1.0539,0.3801,1.12
3.684602,-0.0043,1.0533,0.3962,1.13
3.686643,-0.0140,1.0558,0.4089,1.13
3.692519,-0.0233,1.0577,0.4211,1.14
3.694837,-0.0438,1.0577,0.4397,1.15
3.697256,-0.0486,1.0562,0.4460,1.15
3.698875,-0.0491,1.0572,0.4490,1.15
3.702634,-0.0535,1.0499,0.4539,1.15
3.703370,-0.0545,1.0435,0.4573,1.14
3.707454,-0.0540,1.0445,0.4603,1.14
3.707521,-0.0477,1.0513,0.4631,1.15
3.709674,-0.0408,1.0625,0.4670,1.16
3.714375,-0.0311,1.0713,0.4679,1.17
3.714458,-0.0175,1.0831,0.4634,1.18
3.716543,-0.0053,1.0900,0.4565,1.18
3.717941,0.0078,1.0969,0.4551,1.19
3.719923,0.0219,1.1028,0.4443,1.19
3.725058,0.0336,1.1062,0.4374,1.19
3.725115,0.0458,1.1072,0.4320,1.19
3.727910,0.0653,1.1180,0.4202,1.20
3.730268,0.0677,1.1258,0.4124,1.20
3.732485,0.0726,1.1326,0.4050,1.21
3.740318,0.0813,1.1400,0.4040,1.21
3.742372,0.0914,1.1766,0.3658,1.24
3.748934,0.0929,1.1801,0.3565,1.24
3.753214,0.1134,1.1860,0.3014,1.23
3.754742,0.1226,1.1860,0.2833,1.23
3.757706,0.1284,1.1884,0.2628,1.22
3.758965,0.1318,1.1899,0.2414,1.22
3.760990,0.1402,1.1914,0.2296,1.22
3.763493,0.1450,1.1929,0.2184,1.22
3.765105,0.1552,1.1929,0.2013,1.22
3.768411,0.1611,1.1895,0.1940,1.22
3.769367,0.1684,1.1861,0.1828,1.21
3.771337,0.1752,1.1822,0.1764,1.21
3.773464,0.1796,1.1788,0.1687,1.20
3.775945,0.1826,1.1724,0.1638,1.20
3.780170,0.1879,1.1695,0.1574,1.19
3.780225,0.1991,1.1656,0.1413,1.19
3.781864,0.1889,1.1680,0.1414,1.19
3.783928,0.1836,1.1666,0.1409,1.19
3.786421,0.1826,1.1646,0.1463,1.19
3.788050,0.1772,1.1583,0.1477,1.18
3.792771,0.1733,1.1514,0.1575,1.18
3.792836,0.1728,1.1758,0.2116,1.21
3.794163,0.1850,1.1719,0.1789,1.20
3.796091,0.1801,1.1587,0.1833,1.19
3.798346,0.1748,1.1392,0.1903,1.17
3.803307,0.1627,1.1202,0.2103,1.15
3.806467,0.1322,1.0566,0.2647,1.10
3.808966,0.1190,1.0346,0.2839,1.08
3.814497,0.1098,1.0165,0.3098,1.07
3.816972,0.0490,0.9607,0.3619,1.03
3.819246,0.0335,0.9377,0.3771,1.01
3.821044,0.0228,0.9211,0.4040,1.01
3.825852,0.0170,0.9132,0.4303,1.01
3.825935,0.0150,0.9093,0.4465,1.01
3.827332,0.0150,0.9054,0.4577,1.01
3.829278,0.0180,0.9005,0.4758,1.02
3.831413,0.0200,0.8961,0.4918,1.02
3.837199,0.0204,0.8908,0.5040,1.02
3.837289,0.0229,0.8849,0.5129,1.02
3.837796,0.0249,0.8805,0.5168,1.02
3.839617,0.0283,0.8781,0.5217,1.02
3.841975,0.0308,0.8747,0.5265,1.02
3.843832,0.0356,0.8767,0.5275,1.02
3.846616,0.0375,0.8762,0.5221,1.02
3.847918,0.0546,0.8723,0.5299,1.02
3.849989,0.0576,0.8875,0.5240,1.03
3.852460,0.0497,0.8991,0.5064,1.03
3.857744,0.0341,0.9113,0.4781,1.03
3.858716,0.0292,0.9187,0.4518,1.02
3.860292,0.0237,0.9250,0.4234,1.02
3.862495,0.0145,0.9352,0.3966,1.02
3.864445,0.0037,0.9459,0.3673,1.01
3.870495,-0.0007,0.9527,0.3405,1.01
3.872891,-0.0042,0.9649,0.2727,1.00
3.875249,-0.0027,0.9664,0.2464,1.00
3.876789,-0.0008,0.9703,0.2244,1.00
3.880311,-0.0013,0.9767,0.2035,1.00
3.881072,0.0026,0.9791,0.1829,1.00
3.883116,0.0069,0.9869,0.1575,1.00
3.885188,0.0064,0.9889,0.1322,1.00
3.887240,-0.0009,0.9913,0.1063,1.00
3.892207,0.0005,0.9913,0.0946,1.00
3.892300,0.0059,0.9923,0.0785,1.00
3.893525,0.0039,0.9967,0.0664,1.00
3.895588,0.0078,1.0011,0.0609,1.00
3.897918,0.0082,1.0094,0.0536,1.01
3.903786,0.0073,1.0162,0.0530,1.02
3.903860,0.0082,1.0221,0.0462,1.02
3.903923,0.0097,1.0245,0.0403,1.03
3.908281,0.0151,1.0284,0.0472,1.03
3.909983,0.0170,1.0339,0.0593,1.04
3.914963,0.0189,1.0397,0.0715,1.04
3.918406,0.0302,1.0387,0.0812,1.04
3.920244,0.0316,1.0324,0.0817,1.04
3.926018,0.0322,1.0251,0.0837,1.03
3.928555,0.0380,1.0055,0.1033,1.01
3.930942,0.0420,0.9988,0.1135,1.01
3.932854,0.0469,0.9958,0.1247,1.00
3.936738,0.0523,0.9900,0.1364,1.00
3.936843,0.0576,0.9885,0.1481,1.00
3.938899,0.0615,0.9846,0.1589,1.00
3.941392,0.0649,0.9842,0.1735,1.00
3.943089,0.0679,0.9832,0.1852,1.00
3.948534,0.0679,0.9822,0.1955,1.00
3.948646,0.0684,0.9822,0.2057,1.01
3.949516,0.0698,0.9822,0.2149,1.01
3.951431,0.0548,0.9826,0.2150,1.01
3.953561,0.0645,0.9671,0.2379,1.00
3.958813,0.0685,0.9593,0.2580,1.00
3.958898,0.0680,0.9539,0.2672,0.99
3.961113,0.0700,0.9417,0.2897,0.99
3.962409,0.0632,0.9319,0.3053,0.98
3.963976,0.0618,0.9231,0.3214,0.98
3.965995,0.0584,0.9143,0.3318,0.97
3.969485,0.0516,0.9050,0.3372,0.97
3.970004,0.0413,0.8952,0.3416,0.96
3.972049,0.0345,0.8864,0.3441,0.95
3.974285,0.0306,0.8742,0.3461,0.94
3.976340,0.0239,0.8668,0.3491,0.93
3.981909,0.0200,0.8590,0.3540,0.93
3.981999,0.0180,0.8512,0.3589,0.92
3.982636,0.0166,0.8459,0.3609,0.92
3.984538,0.0161,0.8390,0.3589,0.91
3.986866,0.0137,0.8336,0.3604,0.91
3.992707,0.0107,0.8332,0.3570,0.91
3.992818,0.0151,0.8395,0.3560,0.91
3.994816,0.0161,0.8356,0.3531,0.91
3.997038,0.0171,0.8302,0.3502,0.90
3.999096,0.0176,0.8253,0.3453,0.89
4.004007,0.0161,0.8209,0.3420,0.89
4.007196,0.0118,0.8063,0.3264,0.87
4.009226,0.0074,0.8009,0.3206,0.86
4.015036,0.0025,0.7965,0.3172,0.86
4.017691,-0.0092,0.7774,0.3070,0.84
4.020065,-0.0140,0.7715,0.3008,0.83
4.021658,-0.0208,0.7661,0.2945,0.82
4.026271,-0.0262,0.7632,0.2896,0.82
4.026359,-0.0306,0.7598,0.2848,0.81
4.027918,-0.0306,0.7554,0.2799,0.81
4.030117,-0.0325,0.7529,0.2716,0.80
4.032198,-0.0350,0.7490,0.2648,0.80
4.037410,-0.0389,0.7504,0.2594,0.79
4.037510,-0.0379,0.7558,0.2560,0.80
4.038372,-0.0335,0.7656,0.2559,0.81
4.040378,-0.0258,0.7779,0.2539,0.82
4.042863,-0.0165,0.7886,0.2553,0.83
4.048378,-0.0063,0.8018,0.2543,0.84
4.048475,0.0039,0.8121,0.2528,0.85
4.048885,0.0132,0.8209,0.2503,0.86
4.050769,0.0209,0.8278,0.2473,0.86
4.053209,0.0283,0.8322,0.2468,0.87
4.054876,0.0351,0.8336,0.2429,0.87
4.059903,0.0404,0.8371,0.2395,0.87
4.059992,0.0429,0.8366,0.2321,0.87
4.062922,0.0507,0.8381,0.2248,0.87
4.065006,0.0512,0.8415,0.2228,0.87
4.070312,0.0497,0.8440,0.2189,0.87
4.073380,0.0486,0.8503,0.2135,0.88
4.075391,0.0511,0.8532,0.2091,0.88
4.077290,0.0526,0.8532,0.2111,0.88
4.081495,0.0526,0.8523,0.2086,0.88
4.081622,0.0540,0.8523,0.2106,0.88
4.083530,0.0570,0.8498,0.2106,0.88
4.087242,0.0633,0.8484,0.2145,0.88
4.087894,0.0613,0.8513,0.2165,0.88
4.092936,0.0574,0.8542,0.2135,0.88
4.093032,0.0589,0.8527,0.2150,0.88
4.094087,0.0574,0.8552,0.2145,0.88
4.095995,0.0555,0.8562,0.2145,0.88
4.098232,0.0550,0.8557,0.2203,0.89
4.102930,0.0526,0.8557,0.2204,0.89
4.102987,0.0521,0.8532,0.2272,0.88
4.104242,0.0506,0.8513,0.2335,0.88
4.106320,0.0463,0.8493,0.2375,0.88
4.108262,0.0463,0.8454,0.2418,0.88
4.110373,0.0487,0.8474,0.2477,0.88
4.114396,0.0497,0.8562,0.2520,0.89
4.114751,0.0521,0.8591,0.2511,0.90
4.116656,0.0545,0.8625,0.2530,0.90
4.119116,0.0555,0.8640,0.2554,0.90
4.120696,0.0560,0.8645,0.2559,0.90
4.125014,0.0584,0.8640,0.2574,0.90
4.125064,0.0609,0.8630,0.2603,0.90
4.126944,0.0604,0.8635,0.2593,0.90
4.129154,0.0623,0.8620,0.2598,0.90
4.131140,0.0633,0.8630,0.2569,0.90
4.133335,0.0618,0.8645,0.2593,0.90
4.142214,0.0628,0.8635,0.2574,0.90
4.150739,0.0681,0.8767,0.2495,0.91
4.154009,0.0803,0.9095,0.2362,0.94
4.159151,0.0851,0.9202,0.2312,0.95
4.162207,0.0933,0.9413,0.2102,0.97
4.164278,0.0963,0.9442,0.2024,0.97
4.166305,0.0977,0.9471,0.1931,0.97
4.169692,0.0996,0.9520,0.1872,0.98
4.170864,0.1055,0.9637,0.1832,0.99
4.172760,0.1089,0.9627,0.1696,0.98
4.175038,0.1108,0.9662,0.1671,0.99
4.176945,0.1123,0.9686,0.1666,0.99
4.180780,0.1132,0.9710,0.1647,0.99
4.181212,0.1137,0.9735,0.1632,0.99
4.183149,0.1123,0.9735,0.1608,0.99
4.185194,0.1108,0.9754,0.1642,1.00
4.187509,0.1098,0.9740,0.1657,0.99
4.192088,0.1079,0.9730,0.1622,0.99
4.192138,0.1064,0.9715,0.1647,0.99
4.193460,0.1064,0.9701,0.1681,0.99
4.195451,0.1040,0.9681,0.1681,0.99
4.197967,0.0996,0.9706,0.1730,0.99
4.199678,0.0977,0.9715,0.1749,0.99
4.202851,0.0957,0.9715,0.1798,0.99
4.203783,0.0928,0.9730,0.1808,0.99
4.205795,0.0894,0.9744,0.1828,1.00
4.208009,0.0864,0.9734,0.1876,1.00
4.209894,0.0845,0.9744,0.1945,1.00
4.213949,0.0835,0.9734,0.2047,1.00
4.214834,0.0825,0.9715,0.2130,1.00
4.216373,0.0811,0.9676,0.2238,1.00
4.218237,0.0792,0.9641,0.2306,0.99
4.220591,0.0797,0.9602,0.2335,0.99
4.222340,0.0782,0.9563,0.2331,0.99
4.225497,0.0787,0.9529,0.2335,0.98
4.226482,0.0782,0.9495,0.2375,0.98
4.228601,0.0772,0.9500,0.2399,0.98
4.231132,0.0768,0.9505,0.2438,0.98
4.232670,0.0758,0.9529,0.2433,0.99
4.236222,0.0772,0.9558,0.2492,0.99
4.237073,0.0797,0.9558,0.2501,0.99
4.238909,0.0816,0.9593,0.2511,0.99
4.241015,0.0836,0.9607,0.2516,1.00
4.243220,0.0899,0.9652,0.2516,1.00
4.247983,0.0899,0.9623,0.2525,1.00
4.249595,0.0904,0.9710,0.2549,1.01
4.249821,0.0996,0.9911,0.2602,1.03
4.251431,0.1025,0.9886,0.2607,1.03
