# Target Sample Rate: 479 Hz
time,gFx,gFy,gFz,TgF
5.124428,-0.0883,0.9164,0.3515,0.99
5.126483,-0.0854,0.9154,0.3540,0.99
5.133434,-0.0825,0.9092,0.3579,0.98
5.136961,-0.0732,0.8930,0.3813,0.97
5.144813,-0.0698,0.8925,0.3877,0.98
5.148123,-0.0722,0.9067,0.4281,1.01
5.149246,-0.0737,0.9131,0.4427,1.02
5.153380,-0.0756,0.9184,0.4549,1.03
5.153766,-0.0776,0.9248,0.4670,1.04
5.155487,-0.0800,0.9306,0.4772,1.05
5.157675,-0.0800,0.9365,0.4855,1.06
5.159980,-0.0810,0.9428,0.4918,1.07
5.164212,-0.0795,0.9472,0.4962,1.07
5.164328,-0.0811,0.9536,0.5001,1.08
5.166116,-0.0791,0.9560,0.4986,1.08
5.168227,-0.0772,0.9604,0.4986,1.08
5.170584,-0.0757,0.9609,0.4961,1.08
5.175426,-0.0737,0.9648,0.4898,1.08
5.175502,-0.0723,0.9678,0.4834,1.08
5.176579,-0.0704,0.9692,0.4761,1.08
5.178519,-0.0699,0.9702,0.4708,1.08
5.180971,-0.0675,0.9712,0.4629,1.08
5.183452,-0.0660,0.9726,0.4556,1.08
5.187484,-0.0655,0.9736,0.4473,1.07
5.187575,-0.0655,0.9751,0.4380,1.07
5.188863,-0.0656,0.9809,0.4322,1.07
5.190910,-0.0656,0.9863,0.4273,1.08
5.192918,-0.0660,0.9956,0.4258,1.08
5.197602,-0.0660,1.0044,0.4199,1.09
5.197683,-0.0685,1.0107,0.4165,1.10
5.199221,-0.0681,1.0141,0.4082,1.10
5.201253,-0.0661,1.0195,0.4023,1.10
5.203604,-0.0671,1.0278,0.3959,1.10
5.209097,-0.0676,1.0376,0.3896,1.11
5.209173,-0.0720,1.0430,0.3852,1.11
5.209627,-0.0730,1.0473,0.3802,1.12
5.211604,-0.0720,1.0503,0.3744,1.12
5.214252,-0.0711,1.0513,0.3690,1.12
5.221163,-0.0653,1.0556,0.3509,1.11
5.224084,-0.0521,1.0596,0.3500,1.12
5.226022,-0.0492,1.0630,0.3509,1.12
5.231372,-0.0458,1.0674,0.3538,1.13
5.231452,-0.0394,1.0708,0.3567,1.13
5.232426,-0.0345,1.0753,0.3640,1.14
5.234538,-0.0302,1.0831,0.3722,1.15
5.236774,-0.0253,1.0875,0.3868,1.15
5.238473,-0.0190,1.0924,0.3980,1.16
5.243928,-0.0107,1.0969,0.4150,1.17
5.244010,-0.0019,1.0988,0.4297,1.18
5.244820,0.0064,1.1027,0.4506,1.19
5.247242,0.0147,1.1033,0.4701,1.20
5.248858,0.0200,1.1091,0.4944,1.21
5.253380,0.0254,1.1101,0.5173,1.22
5.253463,0.0303,1.1101,0.5373,1.23
5.255084,0.0376,1.1126,0.5597,1.25
5.257217,0.0382,1.1116,0.5797,1.25
5.259293,0.0406,1.1116,0.5982,1.26
5.266018,0.0440,1.1102,0.6173,1.27
5.270215,0.0597,1.0868,0.6611,1.27
5.271741,0.0797,1.0644,0.6514,1.25
5.278464,0.0621,1.0697,0.6768,1.27
5.282000,0.0422,1.0618,0.7188,1.28
5.287446,0.0495,1.0540,0.7057,1.27
5.290687,0.0359,1.0418,0.6906,1.25
5.292646,0.0251,1.0383,0.6887,1.25
5.294357,0.0198,1.0334,0.6800,1.24
5.297959,0.0164,1.0300,0.6693,1.23
5.298549,0.0145,1.0232,0.6532,1.21
5.300753,0.0145,1.0159,0.6308,1.20
5.303003,0.0159,1.0085,0.6055,1.18
5.304664,0.0150,1.0036,0.5811,1.16
5.309352,0.0106,0.9992,0.5612,1.15
5.309438,0.0057,0.9977,0.5446,1.14
5.311091,0.0032,0.9963,0.5285,1.13
5.313225,0.0013,0.9933,0.5100,1.12
5.315227,-0.0016,0.9933,0.4910,1.11
5.320801,-0.0026,0.9904,0.4764,1.10
5.320881,-0.0051,0.9870,0.4598,1.09
5.321324,-0.0070,0.9816,0.4481,1.08
5.323418,-0.0099,0.9767,0.4330,1.07
5.325801,-0.0148,0.9698,0.4204,1.06
5.327547,-0.0177,0.9674,0.4102,1.05
5.331699,-0.0197,0.9615,0.4048,1.04
5.331771,-0.0221,0.9566,0.3981,1.04
5.333748,-0.0221,0.9498,0.3902,1.03
5.336218,-0.0221,0.9435,0.3849,1.02
5.337815,-0.0221,0.9376,0.3815,1.01
5.342873,-0.0245,0.9317,0.3806,1.01
5.342978,-0.0259,0.9264,0.3782,1.00
5.344145,-0.0259,0.9210,0.3767,1.00
5.346401,-0.0298,0.9166,0.3763,0.99
5.348457,-0.0439,0.9146,0.3865,0.99
5.354183,-0.0366,0.9063,0.3793,0.98
5.354306,-0.0313,0.8990,0.3690,0.97
5.354556,-0.0342,0.8970,0.3675,0.97
5.356645,-0.0352,0.8941,0.3715,0.97
5.358871,-0.0302,0.8824,0.3695,0.96
5.360584,-0.0209,0.8712,0.3589,0.94
5.364965,-0.0156,0.8639,0.3535,0.93
5.365039,-0.0151,0.8565,0.3531,0.93
5.366791,-0.0219,0.8541,0.3633,0.93
5.368932,-0.0302,0.8536,0.3755,0.93
5.371256,-0.0360,0.8506,0.3853,0.93
5.376004,-0.0404,0.8462,0.3858,0.93
5.376097,-0.0399,0.8438,0.3863,0.93
5.377263,-0.0399,0.8389,0.3849,0.92
5.379319,-0.0404,0.8369,0.3849,0.92
5.381371,-0.0428,0.8365,0.3849,0.92
5.387552,-0.0457,0.8360,0.3902,0.92
5.387627,-0.0482,0.8350,0.3922,0.92
5.390080,-0.0491,0.8335,0.3941,0.92
5.391597,-0.0467,0.8311,0.3956,0.92
5.393638,-0.0462,0.8296,0.3946,0.92
5.397592,-0.0452,0.8286,0.3946,0.92
5.397826,-0.0452,0.8272,0.3966,0.92
5.401355,-0.0443,0.8272,0.3951,0.92
5.402787,-0.0428,0.8257,0.4000,0.92
5.404463,-0.0413,0.8233,0.4015,0.92
5.408427,-0.0389,0.8233,0.4044,0.92
5.408475,-0.0360,0.8203,0.4073,0.92
5.410526,-0.0350,0.8213,0.4127,0.92
5.412565,-0.0330,0.8198,0.4176,0.92
5.414452,-0.0286,0.8199,0.4190,0.92
5.416427,-0.0296,0.8199,0.4220,0.92
5.419447,-0.0262,0.8194,0.4244,0.92
5.420596,-0.0233,0.8175,0.4307,0.92
5.422616,-0.0203,0.8175,0.4341,0.93
5.424715,-0.0184,0.8180,0.4385,0.93
5.426779,-0.0159,0.8175,0.4429,0.93
5.430986,-0.0154,0.8180,0.4473,0.93
5.431041,-0.0169,0.8160,0.4507,0.93
5.433009,-0.0145,0.8145,0.4541,0.93
5.435188,-0.0120,0.8145,0.4541,0.93
5.437530,-0.0125,0.8121,0.4566,0.93
5.439421,-0.0115,0.8097,0.4585,0.93
5.443324,-0.0106,0.8077,0.4620,0.93
5.443527,-0.0081,0.8057,0.4620,0.93
5.445585,-0.0081,0.8023,0.4649,0.93
5.447820,-0.0076,0.8004,0.4644,0.93
5.449584,-0.0061,0.7990,0.4654,0.92
5.453786,-0.0066,0.7941,0.4659,0.92
5.453872,-0.0076,0.7911,0.4650,0.92
5.455851,-0.0081,0.7867,0.4635,0.91
5.457769,-0.0085,0.7828,0.4630,0.91
5.459907,-0.0105,0.7784,0.4621,0.91
5.465554,-0.0139,0.7750,0.4572,0.90
5.467940,-0.0192,0.7618,0.4334,0.88
5.470216,-0.0217,0.7603,0.4202,0.87
5.471984,-0.0241,0.7579,0.4134,0.86
5.476310,-0.0270,0.7574,0.4032,0.86
5.476383,-0.0285,0.7554,0.3944,0.85
5.478445,-0.0324,0.7559,0.3842,0.85
5.480543,-0.0344,0.7564,0.3769,0.85
5.482433,-0.0353,0.7564,0.3691,0.84
5.486774,-0.0363,0.7559,0.3608,0.84
5.486823,-0.0378,0.7569,0.3510,0.84
5.488727,-0.0383,0.7588,0.3427,0.83
5.490695,-0.0402,0.7588,0.3349,0.83
5.492749,-0.0388,0.7627,0.3286,0.83
5.495090,-0.0398,0.7637,0.3178,0.83
5.498950,-0.0383,0.7642,0.3125,0.83
5.499021,-0.0378,0.7666,0.3081,0.83
5.501194,-0.0359,0.7686,0.3017,0.83
5.505151,-0.0349,0.7764,0.2929,0.83
5.509895,-0.0344,0.7774,0.2890,0.83
5.513475,-0.0316,0.7886,0.2860,0.84
5.515497,-0.0306,0.7925,0.2836,0.84
5.521426,-0.0316,0.7949,0.2841,0.84
5.523864,-0.0335,0.8057,0.2870,0.86
5.527508,-0.0350,0.8086,0.2865,0.86
5.528517,-0.0350,0.8111,0.2860,0.86
5.532214,-0.0350,0.8135,0.2860,0.86
5.532312,-0.0375,0.8169,0.2855,0.87
5.535261,-0.0380,0.8189,0.2845,0.87
5.536457,-0.0365,0.8208,0.2864,0.87
5.539386,-0.0365,0.8223,0.2869,0.87
5.543509,-0.0336,0.8262,0.2884,0.88
5.543568,-0.0297,0.8281,0.2927,0.88
5.544741,-0.0277,0.8326,0.2956,0.88
5.546594,-0.0282,0.8360,0.3015,0.89
5.548618,-0.0268,0.8414,0.3083,0.90
5.556087,-0.0278,0.8443,0.3117,0.90
5.558977,-0.0283,0.8526,0.3370,0.92
5.561236,-0.0292,0.8531,0.3424,0.92
5.564687,-0.0292,0.8531,0.3472,0.92
5.565284,-0.0307,0.8526,0.3501,0.92
5.567379,-0.0311,0.8502,0.3536,0.92
5.569747,-0.0336,0.8482,0.3575,0.92
5.571545,-0.0355,0.8428,0.3585,0.92
5.575742,-0.0375,0.8418,0.3639,0.92
5.575797,-0.0389,0.8369,0.3639,0.91
5.577783,-0.0394,0.8335,0.3630,0.91
5.579669,-0.0423,0.8301,0.3664,0.91
5.581875,-0.0438,0.8262,0.3649,0.90
5.584082,-0.0467,0.8228,0.3649,0.90
5.587981,-0.0506,0.8208,0.3640,0.90
5.588051,-0.0530,0.8189,0.3615,0.90
5.590637,-0.0584,0.8169,0.3581,0.89
5.592116,-0.0589,0.8154,0.3553,0.89
5.594133,-0.0618,0.8139,0.3538,0.89
5.598948,-0.0657,0.8139,0.3470,0.89
5.599020,-0.0671,0.8154,0.3470,0.89
5.600576,-0.0711,0.8154,0.3406,0.89
5.602600,-0.0740,0.8173,0.3367,0.89
5.604512,-0.0774,0.8198,0.3352,0.89
5.609821,-0.0803,0.8213,0.3309,0.89
5.609894,-0.0818,0.8231,0.3255,0.89
5.610924,-0.0843,0.8251,0.3241,0.89
5.612810,-0.0848,0.8285,0.3221,0.89
5.614848,-0.0848,0.8314,0.3202,0.89
5.616898,-0.0863,0.8358,0.3186,0.90
5.621094,-0.0867,0.8397,0.3206,0.90
5.621172,-0.0858,0.8446,0.3191,0.91
5.623024,-0.0853,0.8500,0.3220,0.91
5.625306,-0.0863,0.8568,0.3210,0.92
5.627302,-0.0839,0.8632,0.3215,0.92
5.631879,-0.0829,0.8676,0.3229,0.93
5.631937,-0.0809,0.8754,0.3229,0.94
5.633450,-0.0790,0.8813,0.3248,0.94
5.635547,-0.0776,0.8872,0.3258,0.95
5.637646,-0.0742,0.8930,0.3277,0.95
5.639801,-0.0712,0.8974,0.3282,0.96
5.643029,-0.0693,0.9023,0.3277,0.96
5.643947,-0.0659,0.9067,0.3301,0.97
5.646040,-0.0601,0.9101,0.3296,0.97
5.648036,-0.0552,0.9117,0.3295,0.97
5.650237,-0.0513,0.9156,0.3315,0.98
5.653957,-0.0484,0.9156,0.3339,0.98
5.654238,-0.0440,0.9200,0.3358,0.98
5.658202,-0.0382,0.9258,0.3436,0.99
5.660576,-0.0338,0.9278,0.3474,0.99
5.665231,-0.0308,0.9298,0.3484,0.99
5.668575,-0.0240,0.9317,0.3645,1.00
5.670672,-0.0206,0.9322,0.3694,1.00
5.672698,-0.0177,0.9312,0.3752,1.00
5.678715,-0.0162,0.9317,0.3820,1.01
5.681133,-0.0093,0.9254,0.3981,1.01
5.683089,-0.0084,0.9215,0.3991,1.00
5.688777,-0.0089,0.9186,0.3987,1.00
5.688852,-0.0084,0.9161,0.3996,1.00
5.689326,-0.0089,0.9142,0.4006,1.00
5.691629,-0.0103,0.9137,0.4026,1.00
5.693487,-0.0103,0.9127,0.4031,1.00
5.695474,-0.0123,0.9132,0.4050,1.00
5.698408,-0.0142,0.9132,0.4050,1.00
5.699651,-0.0142,0.9142,0.4089,1.00
5.701714,-0.0142,0.9166,0.4089,1.00
5.705787,-0.0137,0.9171,0.4104,1.00
5.709743,-0.0137,0.9146,0.4060,1.00
5.710243,-0.0132,0.9181,0.4070,1.00
5.712026,-0.0113,0.9181,0.4079,1.00
5.714451,-0.0113,0.9205,0.4128,1.01
5.716216,-0.0103,0.9234,0.4191,1.01
5.720523,-0.0103,0.9264,0.4230,1.02
5.724455,-0.0142,0.9395,0.4347,1.04
5.726530,-0.0167,0.9464,0.4361,1.04
5.728511,-0.0197,0.9518,0.4400,1.05
5.731508,-0.0226,0.9581,0.4463,1.06
5.732766,-0.0226,0.9640,0.4492,1.06
5.734733,-0.0221,0.9703,0.4536,1.07
5.736957,-0.0211,0.9767,0.4574,1.08
5.738865,-0.0178,0.9806,0.4570,1.08
5.742692,-0.0153,0.9855,0.4545,1.09
5.743255,-0.0148,0.9894,0.4515,1.09
5.745094,-0.0143,0.9938,0.4486,1.09
5.747314,-0.0134,1.0002,0.4446,1.09
5.749312,-0.0114,1.0031,0.4412,1.10
5.751333,-0.0085,1.0050,0.4393,1.10
5.755131,-0.0056,1.0075,0.4349,1.10
5.755458,-0.0042,1.0094,0.4300,1.10
5.757507,-0.0037,1.0133,0.4270,1.10
5.759632,-0.0027,1.0173,0.4212,1.10
5.761675,-0.0032,1.0202,0.4173,1.10
5.766052,-0.0057,1.0256,0.4158,1.11
5.766137,-0.0057,1.0314,0.4128,1.11
5.767892,-0.0067,1.0373,0.4118,1.12
5.770519,-0.0106,1.0431,0.4114,1.12
5.772014,-0.0106,1.0509,0.4118,1.13
5.777751,-0.0131,1.0578,0.4118,1.14
5.780332,-0.0121,1.0773,0.4083,1.15
5.782525,-0.0092,1.0822,0.4078,1.16
5.784476,-0.0058,1.0851,0.4048,1.16
5.787327,-0.0034,1.0881,0.4034,1.16
5.788574,-0.0009,1.0900,0.4034,1.16
5.790616,0.0010,1.0915,0.4014,1.16
5.792878,0.0010,1.0969,0.3984,1.17
5.794955,-0.0020,1.1042,0.4009,1.17
5.798429,-0.0044,1.1086,0.4043,1.18
5.799016,-0.0078,1.1130,0.4096,1.19
5.801155,-0.0142,1.1159,0.4130,1.19
5.803241,-0.0161,1.1154,0.4154,1.19
5.805157,-0.0204,1.1168,0.4159,1.19
5.810848,-0.0253,1.1149,0.4214,1.19
5.810924,-0.0292,1.1119,0.4238,1.19
5.811392,-0.0317,1.1075,0.4272,1.19
5.813445,-0.0371,1.1012,0.4273,1.18
5.815491,-0.0394,1.0943,0.4283,1.18
5.817528,-0.0438,1.0865,0.4264,1.17
5.821864,-0.0492,1.0777,0.4274,1.16
5.821943,-0.0565,1.0713,0.4299,1.16
5.823759,-0.0633,1.0649,0.4348,1.15
5.826089,-0.0715,1.0571,0.4378,1.15
5.827864,-0.0813,1.0513,0.4393,1.14
5.833949,-0.0891,1.0434,0.4383,1.14
5.834000,-0.0969,1.0370,0.4389,1.13
5.834099,-0.1056,1.0297,0.4385,1.12
5.836193,-0.1124,1.0248,0.4419,1.12
5.840347,-0.1226,1.0150,0.4512,1.12
5.844079,-0.1280,1.0086,0.4546,1.11
5.844546,-0.1324,1.0023,0.4581,1.11
5.847506,-0.1328,0.9950,0.4586,1.10
5.848640,-0.1333,0.9891,0.4606,1.10
5.852372,-0.1353,0.9837,0.4606,1.09
5.858158,-0.1382,0.9774,0.4611,1.09
5.861073,-0.1478,0.9505,0.4573,1.07
5.868133,-0.1474,0.9432,0.4559,1.06
5.871764,-0.1483,0.9124,0.4526,1.03
5.873873,-0.1458,0.9046,0.4521,1.02
5.877819,-0.1449,0.8987,0.4487,1.01
5.877882,-0.1409,0.8914,0.4468,1.01
5.879848,-0.1380,0.8836,0.4444,1.00
5.881940,-0.1340,0.8758,0.4415,0.99
5.884100,-0.1297,0.8695,0.4371,0.98
5.887799,-0.1282,0.8626,0.4332,0.97
5.888213,-0.1228,0.8568,0.4299,0.97
5.890455,-0.1194,0.8499,0.4284,0.96
5.892430,-0.1155,0.8451,0.4279,0.95
5.894507,-0.1126,0.8402,0.4279,0.95
5.899038,-0.1082,0.8358,0.4260,0.94
5.899104,-0.1033,0.8310,0.4216,0.94
5.900678,-0.0989,0.8256,0.4177,0.93
5.902779,-0.0935,0.8222,0.4153,0.93
5.911384,-0.0872,0.8183,0.4158,0.92
5.915110,-0.0613,0.8320,0.4342,0.94
5.917092,-0.0565,0.8379,0.4341,0.95
5.921232,-0.0530,0.8457,0.4395,0.95
5.921511,-0.0472,0.8550,0.4429,0.96
5.923293,-0.0429,0.8648,0.4452,0.97
5.925536,-0.0385,0.8745,0.4466,0.98
5.927740,-0.0331,0.8863,0.4485,0.99
5.933628,-0.0292,0.8966,0.4490,1.00
5.935741,-0.0142,0.9317,0.4518,1.04
5.938071,-0.0089,0.9445,0.4502,1.05
5.939866,-0.0035,0.9572,0.4497,1.06
5.944532,0.0037,0.9660,0.4477,1.06
5.944604,0.0081,0.9757,0.4466,1.07
5.946132,0.0120,0.9850,0.4437,1.08
5.948223,0.0168,0.9939,0.4412,1.09
5.950513,0.0203,1.0027,0.4382,1.09
5.954858,0.0246,1.0080,0.4368,1.10
5.954912,0.0280,1.0144,0.4343,1.10
5.958680,0.0372,1.0222,0.4284,1.11
5.960921,0.0397,1.0252,0.4255,1.11
5.962711,0.0436,1.0247,0.4220,1.11
5.965826,0.0480,1.0237,0.4186,1.11
5.966788,0.0480,1.0237,0.4201,1.11
5.968903,0.0494,1.0208,0.4201,1.10
5.970942,0.0509,1.0188,0.4201,1.10
5.972940,0.0534,1.0159,0.4191,1.10
5.976886,0.0543,1.0120,0.4162,1.10
5.977136,0.0563,1.0066,0.4128,1.09
5.979149,0.0544,1.0022,0.4099,1.08
5.981388,0.0559,0.9969,0.4104,1.08
5.983479,0.0519,0.9930,0.4119,1.08
5.985451,0.0495,0.9871,0.4095,1.07
5.989346,0.0471,0.9803,0.4100,1.06
5.989656,0.0442,0.9720,0.4081,1.06
5.991794,0.0418,0.9651,0.4071,1.05
5.994223,0.0388,0.9568,0.4042,1.04
5.995849,0.0345,0.9499,0.4072,1.03
6.000637,0.0306,0.9421,0.4053,1.03
6.004118,0.0170,0.9211,0.4015,1.00
6.006108,0.0126,0.9181,0.4006,1.00
6.011687,0.0043,0.9132,0.3952,1.00
6.014503,-0.0078,0.8878,0.3783,0.97
6.016740,-0.0107,0.8795,0.3778,0.96
6.018480,-0.0175,0.8722,0.3769,0.95
6.021468,-0.0234,0.8673,0.3750,0.95
6.022658,-0.0302,0.8604,0.3706,0.94
6.024770,-0.0331,0.8491,0.3672,0.93
6.027139,-0.0345,0.8394,0.3604,0.91
6.028853,-0.0375,0.8316,0.3600,0.91
6.032546,-0.0418,0.8247,0.3605,0.90
6.034184,-0.0486,0.8194,0.3572,0.90
6.035249,-0.0506,0.8125,0.3518,0.89
6.037130,-0.0545,0.8061,0.3465,0.88
6.039355,-0.0549,0.7983,0.3446,0.87
6.044682,-0.0579,0.7915,0.3402,0.86
6.044745,-0.0637,0.7880,0.3368,0.86
6.045445,-0.0681,0.7885,0.3363,0.86
6.047960,-0.0739,0.7856,0.3310,0.86
6.050046,-0.0759,0.7827,0.3271,0.85
6.051691,-0.0749,0.7783,0.3193,0.84
6.070009,-0.0744,0.7705,0.3184,0.84
6.072158,-0.0637,0.7641,0.3418,0.84
6.074440,-0.0612,0.7734,0.3554,0.85
6.078943,-0.0622,0.7783,0.3632,0.86
6.082741,-0.0602,0.7836,0.3670,0.87
6.088308,-0.0628,0.7998,0.3787,0.89
6.092549,-0.0623,0.8046,0.3797,0.89
6.100465,-0.0618,0.8056,0.3811,0.89
6.103391,-0.0574,0.8061,0.3743,0.89
6.105375,-0.0554,0.8032,0.3562,0.88
6.112287,-0.0559,0.8032,0.3509,0.88
6.115683,-0.0589,0.8100,0.3221,0.87
6.117677,-0.0589,0.8129,0.3138,0.87
6.122738,-0.0604,0.8154,0.3070,0.87
6.125898,-0.0643,0.8300,0.2840,0.88
6.127924,-0.0658,0.8369,0.2782,0.88
6.130235,-0.0663,0.8418,0.2747,0.89
6.133798,-0.0682,0.8452,0.2698,0.89
6.134132,-0.0687,0.8496,0.2669,0.89
6.136286,-0.0683,0.8549,0.2639,0.90
6.138221,-0.0698,0.8603,0.2635,0.90
6.141278,-0.0678,0.8652,0.2629,0.91
6.145331,-0.0688,0.8701,0.2614,0.91
6.145398,-0.0693,0.8740,0.2624,0.92
6.146593,-0.0674,0.8799,0.2648,0.92
6.149057,-0.0659,0.8842,0.2672,0.93
6.150659,-0.0659,0.8882,0.2711,0.93
6.156341,-0.0625,0.8940,0.2760,0.94
6.160082,-0.0572,0.9062,0.2867,0.95
6.161470,-0.0557,0.9106,0.2924,0.96
6.163177,-0.0548,0.9140,0.2959,0.96
6.167428,-0.0543,0.9175,0.2998,0.97
6.167493,-0.0533,0.9209,0.3061,0.97
6.169388,-0.0508,0.9248,0.3114,0.98
6.171603,-0.0518,0.9253,0.3188,0.98
6.173535,-0.0533,0.9273,0.3202,0.98
6.177555,-0.0528,0.9297,0.3221,0.99
6.177749,-0.0548,0.9297,0.3260,0.99
6.179702,-0.0538,0.9292,0.3260,0.99
6.181793,-0.0538,0.9283,0.3275,0.99
6.183780,-0.0538,0.9292,0.3255,0.99
6.186024,-0.0548,0.9312,0.3241,0.99
6.190033,-0.0543,0.9336,0.3265,0.99
6.190714,-0.0533,0.9346,0.3260,0.99
6.192414,-0.0504,0.9375,0.3309,1.00
6.194683,-0.0480,0.9400,0.3313,1.00
6.196453,-0.0475,0.9444,0.3362,1.00
6.201157,-0.0470,0.9493,0.3401,1.01
6.201243,-0.0494,0.9551,0.3440,1.02
6.202878,-0.0529,0.9605,0.3479,1.02
6.204893,-0.0543,0.9634,0.3503,1.03
6.207113,-0.0573,0.9678,0.3518,1.03
6.211967,-0.0592,0.9712,0.3517,1.03
6.212044,-0.0612,0.9741,0.3512,1.04
6.213092,-0.0651,0.9761,0.3498,1.04
6.215113,-0.0665,0.9780,0.3517,1.04
6.217350,-0.0680,0.9790,0.3503,1.04
6.219265,-0.0700,0.9804,0.3473,1.04
6.223011,-0.0714,0.9804,0.3425,1.04
6.223484,-0.0709,0.9809,0.3401,1.04
6.225484,-0.0724,0.9809,0.3352,1.04
6.227911,-0.0714,0.9809,0.3308,1.04
6.229727,-0.0739,0.9814,0.3264,1.04
6.235020,-0.0748,0.9800,0.3191,1.03
6.235116,-0.0763,0.9814,0.3152,1.03
6.235855,-0.0753,0.9814,0.3103,1.03
6.237849,-0.0749,0.9834,0.3069,1.03
6.239977,-0.0739,0.9834,0.3015,1.03
6.245756,-0.0729,0.9839,0.2995,1.03
6.245864,-0.0705,0.9858,0.2990,1.03
6.246272,-0.0700,0.9858,0.2986,1.03
6.248268,-0.0666,0.9868,0.2986,1.03
6.250939,-0.0651,0.9883,0.3005,1.03
6.256319,-0.0637,0.9887,0.3059,1.04
6.256617,-0.0602,0.9892,0.3078,1.04
6.258501,-0.0588,0.9887,0.3107,1.04
6.260517,-0.0568,0.9873,0.3107,1.04
6.262683,-0.0549,0.9854,0.3141,1.04
6.273750,-0.0515,0.9839,0.3166,1.03
6.283369,-0.0407,0.9732,0.3410,1.03
6.292852,-0.0314,0.9659,0.3819,1.04
6.295780,-0.0358,0.9751,0.4399,1.07
6.302101,-0.0372,0.9790,0.4507,1.08
6.306436,-0.0490,0.9986,0.4930,1.11
6.308212,-0.0509,1.0030,0.4969,1.12
6.311960,-0.0499,1.0083,0.4993,1.13
6.312474,-0.0514,1.0093,0.4993,1.13
6.314442,-0.0485,1.0088,0.4935,1.12
6.316833,-0.0422,1.0044,0.4833,1.12
6.318508,-0.0212,0.9845,0.4550,1.08
6.323190,-0.0334,0.9908,0.4506,1.09
6.325563,-0.0554,1.0005,0.4496,1.10
6.329009,-0.0524,1.0025,0.4096,1.08
6.334522,-0.0500,1.0015,0.3833,1.07
6.337335,-0.0695,1.0102,0.3492,1.07
6.339892,-0.0764,1.0146,0.3390,1.07
6.341293,-0.0798,1.0185,0.3277,1.07
6.345971,-0.0823,1.0229,0.3165,1.07
6.346047,-0.0823,1.0195,0.3019,1.07
6.347608,-0.0818,1.0195,0.2897,1.06
6.349722,-0.0852,1.0273,0.2887,1.07
6.351878,-0.0711,1.0224,0.2721,1.06
6.356657,-0.0604,1.0156,0.2555,1.05
6.356736,-0.0599,1.0137,0.2604,1.05
6.357952,-0.0604,1.0141,0.2614,1.05
6.359952,-0.0413,0.9942,0.2385,1.02
6.362254,-0.0277,0.9849,0.2219,1.01
6.364122,-0.0164,0.9791,0.2097,1.00
6.367945,-0.0164,0.9811,0.2141,1.00
6.368306,-0.0213,0.9874,0.2238,1.01
6.370516,-0.0257,0.9966,0.2321,1.02
6.372707,-0.0272,1.0044,0.2340,1.03
6.374370,-0.0287,1.0093,0.2243,1.03
6.378724,-0.0282,1.0181,0.2218,1.04
6.378787,-0.0287,1.0254,0.2223,1.05
6.380670,-0.0282,1.0357,0.2266,1.06
6.382751,-0.0322,1.0459,0.2315,1.07
6.384826,-0.0356,1.0547,0.2422,1.08
6.390442,-0.0380,1.0640,0.2514,1.09
6.390506,-0.0444,1.0728,0.2670,1.11
6.391047,-0.0537,1.0821,0.2826,1.12
6.393122,-0.0610,1.0898,0.3036,1.13
6.395483,-0.0678,1.0967,0.3240,1.15
6.397243,-0.0761,1.1040,0.3493,1.16
6.401559,-0.0848,1.1094,0.3777,1.17
6.401633,-0.0888,1.1113,0.4064,1.19
6.403579,-0.0946,1.1166,0.4322,1.20
6.405666,-0.1009,1.1186,0.4605,1.21
6.412888,-0.1180,1.1215,0.5118,1.24
6.415785,-0.1238,1.1073,0.5528,1.24
6.418023,-0.1164,1.0951,0.5567,1.23
6.419954,-0.1008,1.0776,0.5553,1.22
6.424171,-0.0861,1.0571,0.5441,1.19
6.424304,-0.0739,1.0381,0.5402,1.17
6.426165,-0.0700,1.0215,0.5403,1.16
6.428638,-0.0695,1.0073,0.5467,1.15
6.430378,-0.0709,0.9936,0.5492,1.14
6.434668,-0.0737,0.9790,0.5497,1.13
6.434753,-0.0752,0.9678,0.5478,1.11
6.436574,-0.0762,0.9560,0.5425,1.10
6.438757,-0.0776,0.9433,0.5386,1.09
6.440628,-0.0795,0.9331,0.5299,1.08
6.446107,-0.0824,0.9218,0.5241,1.06
6.446179,-0.0868,0.9145,0.5124,1.05
6.446995,-0.0922,0.9076,0.4998,1.04
6.448973,-0.1000,0.8993,0.4842,1.03
6.450956,-0.1058,0.8920,0.4677,1.01
6.453036,-0.1131,0.8856,0.4516,1.00
6.456065,-0.1175,0.8797,0.4327,0.99
6.457283,-0.1219,0.8734,0.4147,0.97
6.459523,-0.1239,0.8709,0.3986,0.97
6.461688,-0.1258,0.8705,0.3825,0.96
6.463370,-0.1287,0.8695,0.3713,0.95
6.468227,-0.1317,0.8700,0.3630,0.95
6.468315,-0.1312,0.8709,0.3547,0.95
6.469613,-0.1322,0.8714,0.3493,0.95
6.471901,-0.1322,0.8748,0.3454,0.95
6.474113,-0.1263,0.8763,0.3371,0.95
6.479574,-0.1273,0.8773,0.3347,0.95
6.479654,-0.1297,0.8797,0.3376,0.95
6.479994,-0.1303,0.8817,0.3396,0.95
6.482063,-0.1278,0.8836,0.3410,0.96
6.484475,-0.1259,0.8856,0.3434,0.96
6.486442,-0.1215,0.8875,0.3463,0.96
6.490213,-0.1171,0.8871,0.3507,0.96
6.490509,-0.1132,0.8900,0.3556,0.97
6.492362,-0.1078,0.8914,0.3629,0.97
